tframe,y,x,track_no
1,721,0,1
2,721,0,1
3,721,0,1
4,721,3,1
5,720,0,1
8,1021,983,1
9,1021,973,1
10,1021,966,1
11,1021,963,1
12,1021,957,1
13,1021,949,1
14,1021,940,1
15,1021,934,1
16,1021,926,1
17,1021,915,1
18,1021,908,1
19,1021,902,1
20,1021,896,1
21,1021,893,1
22,1021,887,1
23,1021,881,1
24,1021,876,1
25,1021,876,1
26,1021,871,1
27,1021,865,1
28,1021,860,1
29,1021,857,1
30,1021,851,1
31,1021,845,1
32,1021,839,1
33,1021,833,1
34,1021,826,1
35,1021,821,1
36,1021,816,1
37,1021,812,1
39,1021,819,1
40,1022,818,1
41,1022,814,1
43,1022,833,1
44,1022,837,1
45,1022,839,1
46,1022,841,1
47,1022,845,1
48,1022,854,1
49,1022,861,1
50,1022,867,1
51,1022,871,1
52,1022,873,1
53,1021,874,1
54,1022,875,1
55,1022,877,1
56,1022,874,1
57,1022,871,1
58,1023,872,1
59,1024,871,1
60,1024,872,1
61,1024,871,1
64,311,0,1
65,310,0,1
66,311,4,1
67,310,11,1
68,310,14,1
69,310,24,1
70,310,25,1
71,310,27,1
72,310,35,1
73,479,37,1
74,310,43,1
75,310,58,1
76,310,70,1
77,310,71,1
78,310,83,1
79,311,93,1
80,310,99,1
81,310,106,1
82,310,115,1
83,310,125,1
84,311,131,1
85,311,137,1
86,311,135,1
87,311,135,1
88,311,139,1
89,311,142,1
90,311,147,1
91,311,157,1
92,311,164,1
93,311,171,1
94,311,181,1
95,311,196,1
96,311,204,1
97,310,211,1
98,310,219,1
99,310,227,1
100,310,237,1
101,310,248,1
102,310,255,1
103,310,264,1
104,309,268,1
105,309,271,1
106,309,285,1
107,308,297,1
108,308,303,1
109,308,309,1
110,308,318,1
111,308,327,1
112,308,342,1
113,308,353,1
114,308,368,1
117,1014,1372,1
118,1014,1369,1
119,1015,1363,1
120,1015,1357,1
121,1015,1349,1
122,1015,1345,1
123,1015,1343,1
124,1015,1339,1
125,1015,1337,1
126,1015,1330,1
127,1014,1326,1
128,1014,1321,1
129,1014,1317,1
130,1014,1313,1
131,1014,1311,1
132,1014,1305,1
133,1014,1308,1
134,1014,1306,1
137,1014,1303,1
138,1014,1302,1
139,1014,1302,1
140,1013,1304,1
141,1013,1302,1
142,1013,1304,1
143,1014,1304,1
144,1014,1301,1
145,1014,1299,1
146,1014,1193,1
147,1014,1192,1
148,1014,1189,1
149,1014,1186,1
150,1014,1182,1
151,1014,1178,1
152,1014,1176,1
153,1014,1174,1
154,1014,1173,1
155,1015,1173,1
156,1014,1169,1
157,1014,1167,1
158,1014,1164,1
159,1014,1162,1
160,1014,1158,1
163,1018,1198,1
165,1018,465,1
166,1018,462,1
169,1018,107,1
170,1018,101,1
171,1018,1006,1
173,1018,994,1
174,1018,988,1
175,1018,983,1
176,1018,980,1
177,1018,976,1
178,1018,972,1
179,1018,973,1
181,1018,974,1
198,101874,465,1
1,96,505,2
2,98,493,2
3,97,486,2
4,97,477,2
5,97,469,2
6,97,457,2
7,97,449,2
8,97,439,2
9,97,431,2
10,97,421,2
11,97,410,2
12,97,401,2
13,97,391,2
14,98,377,2
15,97,369,2
16,97,355,2
17,97,347,2
18,97,328,2
19,96,313,2
20,96,299,2
21,96,285,2
22,96,278,2
23,96,266,2
24,96,260,2
25,95,253,2
26,95,242,2
27,95,232,2
28,95,226,2
29,95,222,2
30,95,213,2
31,95,216,2
32,95,205,2
33,95,196,2
34,95,187,2
35,95,177,2
36,95,165,2
37,95,155,2
38,95,155,2
39,95,145,2
40,95,134,2
41,95,123,2
42,95,117,2
43,95,108,2
44,95,102,2
45,95,92,2
46,95,80,2
47,95,70,2
48,95,60,2
49,95,53,2
50,95,45,2
51,95,37,2
52,95,29,2
53,95,16,2
54,95,11,2
55,95,5,2
56,95,2,2
59,913,1372,2
60,913,1364,2
61,913,1355,2
62,913,1346,2
63,913,1341,2
64,913,1332,2
65,913,1327,2
66,913,1321,2
67,913,1312,2
68,913,1309,2
69,913,1309,2
70,913,1299,2
71,913,1293,2
72,913,1289,2
73,913,1288,2
74,913,1283,2
75,913,1277,2
76,913,1273,2
77,913,1269,2
78,913,1266,2
79,913,1261,2
80,913,1253,2
81,913,1245,2
82,913,1241,2
83,913,1233,2
84,913,1227,2
85,913,1217,2
86,913,1211,2
87,913,1205,2
88,913,1199,2
89,913,1193,2
90,913,1189,2
91,913,1183,2
92,913,1179,2
93,913,1173,2
94,913,1165,2
95,913,1158,2
96,913,1154,2
97,913,1157,2
98,913,1153,2
99,913,1142,2
100,913,1135,2
101,913,1131,2
102,913,1127,2
103,913,1128,2
104,913,1125,2
105,913,1112,2
106,913,1108,2
107,913,1102,2
108,913,1094,2
109,913,1090,2
110,913,1088,2
111,913,1083,2
112,913,1079,2
113,913,1075,2
114,913,1071,2
115,913,1065,2
116,913,1059,2
117,913,1054,2
118,913,1051,2
119,913,1047,2
120,913,1041,2
121,913,1034,2
122,913,1030,2
123,913,1021,2
124,913,1015,2
125,913,1015,2
126,913,1011,2
127,913,1008,2
128,913,1009,2
129,913,1002,2
130,913,1000,2
131,913,997,2
132,913,993,2
133,913,991,2
134,913,991,2
135,913,987,2
136,913,982,2
137,913,976,2
138,913,972,2
139,913,969,2
140,913,965,2
141,913,959,2
142,913,956,2
143,913,951,2
144,913,947,2
145,913,940,2
146,913,934,2
147,913,930,2
148,913,925,2
149,913,919,2
150,913,917,2
151,913,913,2
152,913,909,2
153,912,901,2
154,913,895,2
155,912,892,2
156,913,887,2
157,913,882,2
158,913,879,2
159,913,873,2
160,913,869,2
161,913,864,2
162,913,858,2
163,913,854,2
164,913,851,2
165,913,847,2
166,913,844,2
167,913,839,2
168,913,832,2
169,913,827,2
170,913,827,2
171,913,825,2
172,913,824,2
173,913,824,2
174,913,817,2
175,913,814,2
176,913,810,2
177,913,810,2
178,912,808,2
179,912,803,2
180,913,798,2
181,913,792,2
182,913,787,2
183,912,784,2
184,913,782,2
185,913,779,2
186,913,776,2
187,913,773,2
188,913,769,2
189,913,765,2
190,913,763,2
191,913,759,2
192,913,755,2
193,913,752,2
194,913,749,2
195,913,745,2
196,913,740,2
197,913,735,2
198,913,731,2
199,913,726,2
200,913,721,2
201,913,715,2
202,913,714,2
203,913,713,2
204,913,709,2
1,1053,1097,3
2,1052,1084,3
3,1052,1075,3
4,1052,1063,3
5,1052,1051,3
6,1052,1043,3
7,1053,1032,3
8,1052,1023,3
9,1052,1016,3
10,1052,1005,3
11,1053,991,3
12,1053,983,3
13,1053,977,3
14,1053,971,3
15,1053,959,3
16,1053,953,3
17,1053,951,3
18,1053,939,3
19,1053,930,3
20,1052,923,3
21,1053,914,3
22,1053,907,3
23,1053,897,3
24,1053,888,3
25,1053,883,3
26,1053,875,3
27,1053,871,3
28,1053,857,3
29,1052,847,3
30,1052,841,3
31,1052,833,3
32,1053,824,3
33,1052,813,3
34,1053,805,3
35,1053,799,3
36,1053,792,3
37,1052,782,3
38,1052,773,3
39,1053,767,3
40,1053,760,3
41,1053,749,3
42,1053,742,3
43,1053,734,3
44,1053,721,3
45,1054,713,3
46,1053,705,3
47,1053,695,3
48,1054,690,3
49,1054,684,3
50,1054,677,3
51,1054,671,3
52,1054,660,3
54,1049,637,3
55,1049,629,3
56,1053,624,3
57,1053,617,3
58,1054,611,3
59,1054,603,3
60,1053,596,3
61,1054,590,3
62,1054,582,3
63,1053,574,3
64,1054,569,3
65,1054,562,3
67,1053,535,3
