tframe,y,x,track_no
2,110,792,1
3,444,788,1
4,445,783,1
5,445,785,1
6,445,793,1
7,445,787,1
8,444,785,1
9,444,785,1
10,445,785,1
11,445,785,1
12,444,783,1
13,444,783,1
14,445,783,1
15,443,781,1
16,444,882,1
17,444,912,1
18,444,888,1
19,443,947,1
20,444,957,1
21,444,957,1
22,444,958,1
23,442,957,1
24,442,978,1
25,442,952,1
26,442,952,1
27,442,951,1
28,442,951,1
29,442,941,1
30,441,939,1
31,441,923,1
32,441,951,1
33,442,921,1
34,442,926,1
35,442,923,1
36,442,934,1
37,442,922,1
38,442,922,1
39,442,922,1
40,441,922,1
41,441,926,1
42,442,922,1
43,442,922,1
44,441,922,1
45,440,935,1
46,440,967,1
47,440,961,1
48,440,965,1
49,440,994,1
50,440,990,1
51,441,975,1
52,440,997,1
53,440,985,1
54,440,997,1
55,441,998,1
56,440,997,1
57,440,997,1
58,440,992,1
59,440,998,1
60,441,998,1
61,439,998,1
62,442,997,1
63,439,994,1
64,442,998,1
65,440,998,1
66,441,997,1
67,440,998,1
68,442,997,1
69,439,998,1
70,442,998,1
71,439,998,1
72,442,911,1
73,442,998,1
74,440,998,1
75,442,998,1
76,440,998,1
77,441,998,1
78,440,898,1
79,442,998,1
80,440,881,1
81,442,998,1
82,440,101731,1
83,442,998,1
84,440,1100,1
85,442,995,1
86,440,1107,1
87,440,1136,1
88,440,119,1
89,440,1136,1
90,440,1154,1
91,439,1137,1
92,440,1157,1
93,438,1137,1
94,439,1192,1
95,439,1160,1
96,439,1246,1
97,654,1163,1
98,439,1274,1
99,437,1179,1
100,439,1258,1
101,436,1136,1
102,147,1283,1
103,436,1194,1
104,439,1237,1
105,436,1134,1
106,436,1235,1
107,436,1148,1
108,436,1223,1
109,436,1137,1
110,436,1234,1
111,436,1119,1
112,436,1288,1
113,436,1185,1
114,436,1234,1
115,437,1172,1
116,436,1239,1
117,437,1134,1
118,436,1206,1
119,436,1146,1
120,437,1294,1
121,437,1164,1
122,436,1281,1
123,437,1163,1
124,437,1294,1
125,436,1154,1
126,437,1295,1
127,436,1110,1
128,437,1294,1
129,436,1162,1
130,437,1165,1
