tframe,y,x,track_no
1,589,565,1
2,588,568,1
3,588,568,1
4,589,567,1
5,588,564,1
6,589,559,1
7,588,555,1
8,589,548,1
9,589,545,1
10,589,541,1
11,589,538,1
12,589,534,1
13,589,532,1
14,590,527,1
15,590,524,1
16,590,521,1
17,590,516,1
18,590,514,1
19,589,509,1
20,589,505,1
21,590,504,1
22,590,500,1
23,590,495,1
24,590,491,1
25,591,489,1
26,590,489,1
27,590,486,1
28,589,485,1
29,589,480,1
30,589,475,1
31,589,471,1
32,589,465,1
33,589,458,1
34,588,451,1
35,587,447,1
36,588,440,1
37,588,436,1
38,588,430,1
39,589,429,1
40,588,425,1
41,588,423,1
42,589,417,1
43,589,409,1
44,589,405,1
45,589,400,1
46,589,393,1
47,589,391,1
48,589,387,1
49,590,393,1
50,591,386,1
51,589,385,1
52,589,381,1
53,589,376,1
54,589,374,1
55,589,369,1
56,589,364,1
57,589,364,1
58,589,360,1
59,589,359,1
60,589,358,1
61,589,352,1
62,589,344,1
63,589,340,1
64,590,330,1
65,590,330,1
66,590,328,1
67,589,328,1
68,589,324,1
69,589,323,1
70,589,323,1
71,589,320,1
72,589,315,1
73,589,309,1
74,589,302,1
75,590,294,1
76,590,289,1
77,591,279,1
78,591,277,1
79,589,273,1
80,589,267,1
81,590,259,1
82,590,250,1
83,590,249,1
84,589,244,1
85,590,245,1
86,590,238,1
87,590,235,1
88,590,225,1
89,590,221,1
90,590,211,1
91,590,206,1
92,590,199,1
93,590,190,1
94,590,185,1
95,590,177,1
96,590,171,1
97,591,167,1
98,591,165,1
99,591,161,1
100,590,153,1
101,591,149,1
102,591,145,1
103,592,135,1
104,591,129,1
105,590,119,1
106,590,112,1
107,590,109,1
108,590,101,1
109,590,101,1
110,590,93,1
111,590,87,1
112,590,79,1
113,590,73,1
114,590,70,1
115,590,65,1
116,591,61,1
117,591,57,1
118,592,50,1
119,590,40,1
120,590,38,1
121,591,33,1
122,591,25,1
123,591,23,1
124,591,21,1
125,591,17,1
126,592,7,1
127,591,5,1
130,1035,110,1
131,1035,1101,1
132,1035,1089,1
133,1035,1081,1
134,1035,1075,1
135,1035,1069,1
136,1035,1063,1
137,1035,1058,1
138,1035,1051,1
139,1035,1047,1
140,1035,1041,1
141,1035,1035,1
142,1035,1029,1
143,1035,1019,1
144,1035,1011,1
145,1035,1005,1
146,1035,999,1
147,1035,995,1
148,1035,991,1
149,1035,984,1
150,1035,979,1
151,1035,970,1
152,1035,964,1
153,1035,955,1
154,1035,951,1
155,1035,949,1
156,1035,944,1
157,1035,940,1
