tframe,y,x,track_no
1,589,0,1
2,589,12,1
3,590,26,1
4,590,27,1
5,590,39,1
6,590,49,1
7,590,59,1
8,590,65,1
9,590,79,1
10,590,89,1
11,589,98,1
12,590,98,1
13,590,97,1
14,590,98,1
15,590,106,1
16,590,118,1
17,591,123,1
18,589,128,1
19,589,134,1
20,590,142,1
21,588,142,1
22,589,153,1
23,589,157,1
24,590,161,1
25,589,162,1
26,589,167,1
27,589,177,1
28,589,180,1
29,588,186,1
30,590,189,1
31,590,194,1
32,590,204,1
33,588,211,1
34,591,214,1
35,591,213,1
36,590,222,1
37,590,224,1
38,589,236,1
39,590,246,1
40,589,247,1
41,588,261,1
42,591,270,1
43,591,289,1
44,590,289,1
45,590,297,1
46,589,304,1
47,588,311,1
48,590,314,1
49,588,320,1
50,587,306,1
51,588,302,1
52,588,304,1
53,588,299,1
54,588,293,1
55,588,292,1
56,588,291,1
57,588,288,1
58,589,284,1
59,588,280,1
60,589,278,1
61,588,278,1
62,590,269,1
63,590,258,1
64,591,246,1
65,591,232,1
66,591,221,1
67,591,214,1
68,590,209,1
69,590,197,1
70,590,186,1
71,590,180,1
72,590,178,1
73,590,161,1
74,590,147,1
75,590,138,1
76,590,115,1
77,589,99,1
78,589,77,1
79,588,70,1
80,589,54,1
81,589,47,1
82,589,41,1
83,589,29,1
84,590,20,1
85,589,14,1
86,589,0,1
87,589,0,1
88,590,0,1
89,589,0,1
90,589,0,1
91,590,0,1
92,589,0,1
93,590,0,1
94,590,12,1
95,590,18,1
96,590,27,1
97,590,28,1
98,588,33,1
99,590,43,1
100,589,44,1
101,589,50,1
102,590,59,1
103,590,57,1
104,590,56,1
105,590,62,1
106,590,69,1
107,590,75,1
108,590,81,1
109,590,91,1
110,589,92,1
111,589,96,1
112,588,102,1
113,588,108,1
114,588,114,1
115,589,122,1
116,589,124,1
117,589,125,1
118,589,134,1
119,589,138,1
120,589,142,1
121,588,140,1
122,589,144,1
123,590,145,1
124,589,149,1
125,589,153,1
126,588,150,1
127,589,148,1
128,589,153,1
129,588,149,1
130,589,161,1
131,589,166,1
132,588,169,1
133,588,171,1
134,589,176,1
135,588,176,1
136,588,178,1
137,588,182,1
138,588,185,1
139,587,182,1
140,588,182,1
141,587,182,1
142,588,183,1
143,587,186,1
144,587,191,1
145,586,195,1
146,587,200,1
147,587,202,1
148,587,204,1
149,587,206,1
150,587,211,1
151,587,209,1
152,587,214,1
153,587,215,1
154,589,219,1
155,588,221,1
156,588,223,1
157,588,220,1
158,588,220,1
159,587,219,1
160,588,214,1
161,589,202,1
162,589,197,1
163,588,197,1
164,588,197,1
165,587,193,1
166,587,189,1
167,587,186,1
168,587,185,1
169,587,180,1
170,588,180,1
171,587,175,1
172,587,176,1
173,587,177,1
174,587,179,1
175,587,176,1
176,587,177,1
177,587,176,1
178,588,177,1
179,588,186,1
180,588,185,1
181,588,186,1
182,588,186,1
183,588,194,1
184,589,197,1
185,588,199,1
186,589,202,1
187,589,202,1
188,589,203,1
189,589,204,1
190,589,204,1
191,589,206,1
192,589,208,1
193,589,210,1
194,588,216,1
195,588,215,1
196,588,218,1
197,588,225,1
198,589,233,1
199,588,239,1
200,589,240,1
201,588,240,1
202,587,240,1
203,588,246,1
204,588,243,1
205,588,248,1
206,588,252,1
207,588,252,1
208,587,255,1
209,587,258,1
210,587,255,1
211,587,255,1
212,587,255,1
213,587,257,1
214,586,256,1
215,588,260,1
216,587,258,1
217,588,258,1
218,587,258,1
219,587,258,1
220,587,258,1
221,587,261,1
222,588,261,1
223,587,261,1
224,587,258,1
225,587,261,1
226,587,261,1
227,588,261,1
228,587,260,1
229,588,261,1
230,587,261,1
231,587,261,1
232,587,261,1
233,587,261,1
234,587,261,1
235,588,264,1
236,588,258,1
237,587,261,1
238,588,253,1
239,587,260,1
240,587,261,1
241,587,268,1
242,587,275,1
243,587,277,1
244,586,275,1
245,587,279,1
251,1017,5,1
252,1017,588,1
253,1017,588,1
254,1017,589,1
255,1017,588,1
256,1017,587,1
257,1018,588,1
258,1017,588,1
259,1017,588,1
260,1017,588,1
261,1017,588,1
262,1017,588,1
263,1017,588,1
264,1017,588,1
265,1017,588,1
266,1017,588,1
267,1017,588,1
268,1017,589,1
269,1017,588,1
270,1017,588,1
271,1017,588,1
272,1017,586,1
273,1017,588,1
274,1017,588,1
275,1017,588,1
276,1017,588,1
277,1017,588,1
278,1017,587,1
279,1017,587,1
280,1017,587,1
281,1017,587,1
1,380,0,2
2,380,19,2
3,381,32,2
4,381,43,2
5,382,54,2
6,383,62,2
7,383,73,2
8,383,85,2
9,383,91,2
10,383,95,2
11,383,103,2
12,383,114,2
13,383,129,2
14,383,141,2
15,383,153,2
16,383,157,2
17,383,171,2
18,383,177,2
19,383,193,2
20,383,211,2
21,383,229,2
22,383,241,2
23,384,246,2
24,383,266,2
25,383,278,2
26,383,293,2
27,383,306,2
28,383,318,2
29,383,342,2
30,383,359,2
31,383,374,2
32,383,383,2
33,383,386,2
34,382,395,2
35,383,405,2
36,383,419,2
37,383,439,2
38,383,459,2
39,383,474,2
40,383,508,2
41,383,523,2
42,383,538,2
43,383,554,2
44,383,578,2
45,382,592,2
46,382,616,2
47,382,626,2
48,383,653,2
49,383,666,2
50,382,683,2
51,382,696,2
52,383,708,2
53,384,727,2
54,384,738,2
55,384,750,2
56,384,771,2
57,384,792,2
58,384,814,2
59,384,830,2
60,384,851,2
61,384,858,2
62,384,878,2
63,384,908,2
64,384,926,2
65,384,944,2
66,384,957,2
67,384,976,2
68,384,1003,2
69,386,1011,2
70,386,1027,2
71,384,1044,2
72,384,1066,2
73,384,1084,2
74,384,1102,2
75,384,1122,2
76,384,1136,2
77,384,1154,2
78,384,1174,2
79,384,1192,2
80,384,1224,2
81,384,1234,2
82,384,1262,2
83,384,1272,2
84,384,1270,2
85,384,1284,2
86,384,1302,2
87,384,1312,2
88,384,1316,2
89,384,1324,2
90,384,1344,2
91,384,1352,2
92,384,1366,2
93,384,1366,2
96,529,0,2
97,529,17,2
98,529,35,2
99,530,51,2
100,530,66,2
101,530,81,2
102,530,96,2
103,530,104,2
104,530,123,2
105,531,138,2
106,531,150,2
107,531,169,2
108,530,186,2
109,530,203,2
110,530,222,2
111,530,239,2
112,530,252,2
113,530,265,2
114,530,285,2
115,530,294,2
116,530,313,2
117,530,327,2
118,530,337,2
119,530,345,2
120,530,356,2
121,530,379,2
122,530,411,2
123,530,435,2
124,531,447,2
125,531,466,2
126,531,493,2
128,531,518,2
129,531,525,2
130,531,535,2
131,531,547,2
132,531,568,2
133,531,584,2
134,531,604,2
135,531,635,2
136,531,655,2
137,532,690,2
138,532,719,2
139,532,751,2
140,531,772,2
141,531,787,2
142,531,814,2
143,532,833,2
144,532,838,2
145,532,861,2
146,532,887,2
147,532,910,2
148,532,954,2
149,532,974,2
150,532,993,2
153,833,1017,2
154,832,1032,2
155,832,1056,2
156,832,1080,2
157,832,1088,2
158,832,1094,2
159,833,1097,2
160,833,1112,2
161,832,1106,2
162,833,1120,2
163,833,1136,2
164,832,1140,2
165,833,1146,2
166,833,1160,2
167,833,1168,2
168,833,1174,2
169,833,1189,2
170,832,1191,2
171,832,1201,2
172,832,1210,2
173,832,1211,2
174,833,1230,2
175,832,1244,2
176,832,1264,2
177,833,1276,2
178,832,1281,2
179,833,1292,2
180,833,1306,2
181,833,1318,2
183,833,1328,2
184,833,1330,2
185,833,1334,2
186,832,1336,2
187,832,1342,2
188,832,1351,2
189,832,1359,2
190,833,1365,2
191,832,1372,2
192,833,1370,2
193,834,1370,2
194,832,1368,2
195,833,1367,2
196,832,1367,2
197,832,1367,2
198,833,1367,2
199,833,1367,2
200,835,1367,2
201,834,1366,2
202,834,1367,2
203,834,1367,2
204,835,1367,2
205,834,1367,2
206,834,1367,2
207,834,1367,2
208,834,1367,2
209,834,1367,2
210,834,1367,2
211,834,1367,2
212,835,1367,2
213,835,1367,2
214,835,1367,2
215,835,1367,2
216,835,13,2
1,450,0,3
2,450,12,3
3,450,23,3
4,449,19,3
5,448,20,3
6,450,7,3
7,450,15,3
8,450,17,3
11,27,0,3
12,26,0,3
13,28,11,3
14,27,32,3
15,28,48,3
16,27,61,3
17,27,70,3
18,27,72,3
19,27,86,3
20,27,91,3
21,28,96,3
22,27,112,3
23,27,117,3
24,28,119,3
25,26,128,3
26,27,146,3
27,27,158,3
28,27,162,3
29,28,170,3
30,27,174,3
31,26,178,3
32,27,182,3
33,27,188,3
34,27,188,3
35,27,190,3
36,27,187,3
37,27,187,3
38,27,194,3
39,27,203,3
40,27,203,3
41,27,210,3
42,27,214,3
43,27,218,3
44,27,220,3
45,27,224,3
46,27,233,3
47,27,243,3
48,27,256,3
49,27,267,3
50,27,284,3
51,28,291,3
52,26,297,3
53,27,306,3
54,27,313,3
55,27,321,3
56,27,336,3
57,26,344,3
58,28,345,3
59,27,353,3
60,27,364,3
61,27,369,3
62,27,382,3
63,27,386,3
64,26,394,3
65,27,400,3
66,27,408,3
67,27,409,3
68,27,409,3
69,26,413,3
70,27,407,3
71,26,413,3
72,27,410,3
73,27,406,3
74,27,408,3
75,27,406,3
76,27,406,3
77,27,408,3
78,27,405,3
79,26,385,3
80,27,372,3
81,27,367,3
82,27,361,3
83,27,341,3
84,26,328,3
85,26,312,3
86,27,307,3
87,27,299,3
88,26,286,3
89,26,273,3
90,24,265,3
91,24,255,3
92,24,243,3
93,24,235,3
94,24,221,3
95,24,201,3
96,24,187,3
97,24,178,3
98,24,158,3
99,24,149,3
100,24,126,3
101,24,112,3
102,24,99,3
103,24,89,3
104,24,70,3
105,23,52,3
106,23,47,3
107,23,33,3
108,23,16,3
109,23,9,3
112,943,1087,3
113,942,1087,3
114,942,1088,3
115,942,1088,3
116,942,1107,3
117,942,1125,3
118,941,1134,3
119,941,1144,3
120,940,1155,3
121,940,1169,3
122,941,1176,3
123,941,1183,3
124,941,1192,3
125,941,1204,3
126,941,1209,3
127,941,1214,3
128,940,1224,3
129,940,1230,3
130,941,1237,3
131,939,1249,3
132,939,1266,3
133,939,1284,3
134,939,1289,3
135,940,1308,3
136,940,1311,3
137,939,1318,3
138,939,1327,3
139,939,1331,3
140,939,1333,3
141,938,1341,3
142,938,1342,3
143,940,1344,3
144,939,1350,3
145,939,1352,3
146,938,1359,3
147,938,1364,3
148,939,1364,3
149,939,1364,3
150,939,1364,3
151,938,1364,3
152,939,1366,3
153,939,1367,3
154,938,1367,3
155,938,1367,3
156,938,1366,3
159,623,4,3
160,624,483,3
161,624,484,3
162,624,484,3
163,624,484,3
164,625,478,3
165,625,463,3
166,625,455,3
167,622,453,3
168,623,446,3
169,623,444,3
170,623,444,3
171,624,450,3
172,624,446,3
173,623,442,3
174,623,438,3
175,624,433,3
176,624,429,3
177,623,426,3
178,623,428,3
179,622,422,3
180,623,430,3
181,623,422,3
182,623,424,3
183,623,422,3
184,623,420,3
185,624,422,3
186,623,421,3
187,622,421,3
188,623,421,3
189,624,418,3
190,623,417,3
191,623,416,3
192,623,426,3
193,623,434,3
194,624,441,3
195,624,448,3
196,623,453,3
197,622,462,3
198,624,466,3
199,624,466,3
200,624,471,3
201,624,476,3
202,624,483,3
203,624,484,3
204,624,485,3
205,623,485,3
206,623,481,3
207,624,481,3
209,624,489,3
210,624,490,3
211,623,490,3
212,622,490,3
213,623,490,3
214,623,482,3
