tframe,y,x,track_no
1,721,0,1
2,721,0,1
3,721,0,1
6,365,1368,1
7,365,1359,1
8,365,1345,1
9,365,1336,1
10,365,1325,1
11,365,1313,1
12,365,1296,1
13,366,1283,1
14,366,1267,1
15,366,1257,1
16,366,1245,1
17,366,1230,1
18,366,1218,1
19,366,1209,1
20,366,1193,1
21,366,1182,1
22,366,1167,1
23,366,1153,1
24,366,1140,1
25,366,1127,1
26,366,1119,1
27,366,1105,1
28,366,1097,1
29,366,1084,1
30,366,1076,1
31,366,1065,1
32,366,1058,1
33,366,1054,1
34,366,1040,1
35,366,1032,1
36,366,1025,1
37,366,1013,1
38,366,1005,1
39,366,998,1
40,366,992,1
41,366,985,1
42,366,979,1
43,366,971,1
44,366,966,1
45,367,960,1
46,366,952,1
47,366,944,1
48,366,938,1
49,366,931,1
50,366,922,1
51,366,916,1
52,366,910,1
53,366,904,1
54,366,893,1
55,366,883,1
56,366,876,1
57,366,870,1
58,366,864,1
59,366,859,1
60,366,855,1
61,366,849,1
62,366,845,1
63,366,840,1
64,366,835,1
65,366,832,1
66,366,828,1
67,366,823,1
68,366,816,1
69,366,812,1
70,366,807,1
71,366,803,1
72,366,800,1
73,366,793,1
74,366,788,1
75,366,784,1
76,366,781,1
77,366,780,1
78,366,777,1
79,366,772,1
80,366,766,1
81,366,764,1
82,366,760,1
83,366,756,1
84,366,754,1
85,366,749,1
86,366,744,1
87,366,740,1
88,366,735,1
89,366,734,1
90,366,732,1
91,366,730,1
92,366,726,1
93,366,725,1
94,366,724,1
95,366,720,1
96,366,715,1
97,366,712,1
98,366,711,1
99,366,709,1
100,366,707,1
101,366,706,1
102,367,704,1
103,367,701,1
104,367,699,1
105,367,697,1
106,367,696,1
107,367,694,1
108,367,693,1
109,367,692,1
110,367,690,1
111,367,690,1
112,367,688,1
113,367,688,1
114,367,686,1
115,367,684,1
116,367,682,1
117,367,680,1
118,367,678,1
119,367,677,1
120,367,674,1
121,367,672,1
122,367,670,1
123,367,669,1
124,367,668,1
125,367,667,1
126,367,665,1
127,367,665,1
128,367,664,1
129,367,663,1
130,367,662,1
131,367,660,1
132,367,658,1
133,367,660,1
134,367,659,1
135,366,657,1
136,366,654,1
137,366,650,1
138,366,648,1
139,366,646,1
140,367,644,1
141,367,642,1
142,367,639,1
143,367,637,1
144,367,635,1
145,367,634,1
146,367,632,1
147,367,631,1
148,367,628,1
149,367,627,1
150,367,625,1
151,367,625,1
152,368,622,1
153,368,617,1
154,371,616,1
155,370,615,1
156,369,612,1
157,369,611,1
158,369,606,1
159,369,604,1
160,369,600,1
161,369,598,1
162,369,596,1
163,369,592,1
164,369,590,1
165,369,589,1
166,369,586,1
167,369,583,1
168,369,583,1
169,369,581,1
170,369,580,1
171,369,580,1
172,369,578,1
173,369,576,1
174,370,575,1
175,370,573,1
176,369,570,1
177,369,569,1
178,369,566,1
179,369,564,1
180,369,561,1
181,369,558,1
182,369,556,1
183,369,554,1
184,369,550,1
185,369,548,1
186,369,544,1
187,369,542,1
188,369,538,1
189,369,535,1
190,369,531,1
191,369,529,1
192,369,525,1
193,369,524,1
194,369,523,1
195,369,520,1
196,369,518,1
197,369,517,1
198,369,516,1
199,369,513,1
200,370,507,1
201,369,509,1
202,369,507,1
203,369,504,1
204,369,502,1
205,369,500,1
206,369,495,1
207,369,495,1
208,369,495,1
209,369,495,1
210,369,494,1
211,369,489,1
212,369,484,1
1,513,762,2
2,513,742,2
3,513,724,2
4,512,710,2
5,512,704,2
6,512,684,2
7,512,658,2
8,512,641,2
9,512,624,2
10,512,609,2
11,512,596,2
12,512,588,2
13,512,583,2
14,512,578,2
15,512,574,2
16,512,568,2
17,512,555,2
18,513,545,2
19,512,537,2
20,513,529,2
21,513,523,2
22,512,515,2
23,512,509,2
24,512,505,2
25,511,497,2
26,512,481,2
27,512,479,2
28,512,476,2
29,512,474,2
30,511,469,2
31,511,464,2
32,511,459,2
33,511,454,2
34,510,452,2
35,511,444,2
36,511,437,2
37,511,431,2
38,512,425,2
39,511,417,2
40,511,412,2
41,511,407,2
42,511,398,2
43,511,396,2
44,511,394,2
45,511,385,2
46,511,378,2
47,512,373,2
48,512,367,2
49,512,360,2
50,512,352,2
51,512,351,2
52,512,346,2
53,512,342,2
54,512,336,2
55,512,325,2
56,511,324,2
57,511,320,2
58,511,314,2
59,511,308,2
60,511,303,2
61,511,297,2
62,511,283,2
63,511,277,2
66,799,1371,2
67,799,1367,2
68,799,1360,2
69,799,1349,2
70,799,1341,2
71,800,1333,2
72,800,1325,2
73,800,1318,2
74,800,1310,2
75,800,1308,2
76,800,1303,2
77,800,1296,2
78,800,1289,2
79,800,1285,2
80,800,1277,2
81,799,1269,2
82,800,1262,2
83,800,1258,2
84,800,1255,2
85,800,1251,2
86,800,1248,2
87,800,1246,2
88,800,1241,2
89,800,1238,2
90,801,1237,2
91,801,1233,2
92,800,1220,2
93,800,1213,2
94,800,1207,2
95,800,1199,2
96,800,1191,2
97,801,1183,2
98,801,1177,2
99,801,1170,2
100,801,1164,2
101,800,1159,2
102,800,1153,2
103,800,1151,2
104,800,1147,2
105,801,1143,2
106,801,1143,2
107,801,1141,2
108,801,1139,2
109,801,1136,2
110,801,1132,2
111,801,1126,2
112,801,1126,2
113,801,1126,2
114,801,1121,2
115,801,1120,2
116,801,1118,2
117,801,1115,2
118,801,1116,2
119,801,1110,2
120,801,1109,2
121,801,1102,2
122,801,1099,2
123,801,1098,2
124,801,1094,2
125,801,1092,2
126,801,1088,2
127,801,1087,2
128,801,1085,2
129,801,1082,2
130,801,1080,2
131,801,1077,2
132,802,1072,2
133,802,1068,2
134,802,1063,2
135,802,1057,2
136,801,1052,2
137,801,1045,2
138,801,1039,2
139,801,1037,2
140,801,1033,2
141,801,1028,2
142,801,1021,2
143,801,1015,2
144,801,1011,2
145,801,1002,2
146,801,999,2
147,801,994,2
148,801,989,2
149,801,988,2
150,801,983,2
151,801,979,2
152,801,967,2
153,801,963,2
154,801,956,2
155,801,952,2
156,802,947,2
157,801,941,2
158,801,938,2
159,801,935,2
160,802,930,2
161,802,924,2
162,802,919,2
163,800,914,2
164,800,912,2
165,800,907,2
166,800,904,2
167,799,902,2
168,800,898,2
169,800,893,2
170,800,889,2
171,800,888,2
172,800,885,2
173,800,881,2
174,799,879,2
175,799,875,2
176,800,875,2
177,800,871,2
178,800,868,2
179,800,865,2
180,800,857,2
181,800,851,2
182,800,846,2
183,800,842,2
184,800,838,2
185,800,834,2
186,800,830,2
187,800,826,2
188,800,823,2
189,800,819,2
190,800,818,2
191,800,814,2
192,800,812,2
193,800,812,2
194,800,811,2
195,799,810,2
196,799,806,2
197,799,802,2
198,799,798,2
199,799,794,2
200,798,792,2
201,798,788,2
202,798,785,2
203,798,781,2
204,798,779,2
205,798,774,2
206,798,766,2
207,798,762,2
208,798,755,2
209,798,752,2
210,798,750,2
211,798,748,2
212,798,742,2
213,798,738,2
214,798,733,2
215,798,729,2
216,798,725,2
217,798,722,2
218,798,720,2
219,798,717,2
220,798,716,2
221,798,715,2
222,798,715,2
223,798,716,2
224,798,7,2
1,96,1371,3
2,96,1366,3
3,96,1362,3
4,96,1359,3
5,96,1354,3
6,96,1349,3
7,96,1344,3
8,96,1339,3
9,96,1334,3
10,96,1331,3
11,96,1327,3
12,96,1322,3
13,96,1319,3
14,96,1316,3
15,96,1312,3
16,96,1309,3
17,96,1303,3
18,96,1298,3
19,96,1292,3
20,96,1289,3
21,96,1284,3
