tframe,y,x,track_no
1,430,1038,1
2,430,1037,1
3,430,1037,1
4,430,1037,1
5,430,1034,1
6,430,1031,1
7,431,1008,1
8,431,999,1
9,431,985,1
10,431,973,1
11,432,968,1
12,432,960,1
13,432,957,1
14,432,954,1
15,432,952,1
16,432,951,1
17,432,949,1
18,432,945,1
19,432,943,1
20,432,941,1
21,432,939,1
22,432,939,1
23,432,938,1
24,432,937,1
25,432,936,1
26,432,934,1
27,432,932,1
28,432,930,1
29,433,928,1
30,432,926,1
31,432,926,1
32,432,922,1
33,432,921,1
34,432,918,1
35,432,915,1
36,432,914,1
37,432,912,1
38,432,910,1
39,432,908,1
40,432,906,1
41,433,905,1
42,433,904,1
43,433,902,1
44,433,899,1
45,433,890,1
46,433,888,1
47,433,887,1
48,433,886,1
49,433,886,1
50,433,883,1
51,433,883,1
52,433,881,1
53,433,880,1
54,433,879,1
55,433,878,1
56,433,876,1
57,433,875,1
58,433,873,1
59,433,871,1
60,433,869,1
61,433,866,1
62,433,864,1
63,432,863,1
64,433,861,1
65,433,859,1
66,433,858,1
67,433,855,1
68,433,854,1
69,433,852,1
70,433,852,1
71,433,851,1
72,433,849,1
73,433,847,1
74,433,845,1
75,433,843,1
76,433,841,1
77,433,839,1
78,433,835,1
79,433,835,1
80,433,833,1
81,433,832,1
82,433,832,1
83,433,830,1
84,433,828,1
85,433,828,1
86,433,825,1
87,433,820,1
88,433,817,1
89,433,816,1
90,433,814,1
91,434,813,1
92,433,811,1
93,433,809,1
94,433,806,1
95,434,806,1
96,434,800,1
97,434,796,1
98,433,793,1
99,433,791,1
100,433,789,1
101,433,787,1
102,433,784,1
103,433,781,1
104,433,779,1
105,434,777,1
106,434,773,1
107,434,772,1
108,434,768,1
109,434,766,1
110,434,764,1
111,434,762,1
112,434,759,1
113,434,755,1
114,434,754,1
115,434,750,1
116,434,748,1
117,434,745,1
118,434,743,1
119,434,742,1
120,434,739,1
121,434,736,1
122,434,734,1
123,434,732,1
124,434,730,1
125,434,726,1
126,434,724,1
127,434,722,1
128,434,721,1
129,434,718,1
130,434,715,1
131,434,715,1
132,434,712,1
133,434,709,1
134,434,707,1
135,434,704,1
136,434,704,1
137,434,701,1
138,434,699,1
139,434,696,1
140,434,691,1
141,434,688,1
142,434,685,1
143,434,682,1
144,434,681,1
145,434,679,1
146,434,676,1
147,434,672,1
148,434,668,1
149,434,667,1
150,434,664,1
151,434,660,1
152,434,659,1
153,434,658,1
154,434,655,1
155,434,651,1
156,434,649,1
157,435,647,1
158,435,645,1
159,435,643,1
160,435,639,1
161,435,636,1
162,435,634,1
163,435,631,1
164,435,629,1
165,435,626,1
166,435,624,1
167,435,624,1
168,435,621,1
169,435,619,1
170,435,617,1
171,435,614,1
172,435,610,1
173,435,608,1
174,435,608,1
175,435,608,1
176,435,607,1
177,435,604,1
178,435,602,1
179,435,599,1
180,435,596,1
181,435,593,1
182,435,590,1
183,435,589,1
184,435,589,1
185,435,587,1
186,435,585,1
187,435,584,1
188,435,582,1
189,435,580,1
190,435,578,1
191,435,578,1
192,435,574,1
193,435,573,1
194,435,572,1
195,435,569,1
196,435,567,1
197,435,565,1
198,435,563,1
199,435,560,1
200,435,558,1
201,435,555,1
202,435,551,1
203,435,550,1
204,435,547,1
205,435,544,1
206,435,541,1
207,435,537,1
208,435,535,1
209,435,533,1
210,435,531,1
211,435,530,1
212,435,530,1
213,435,528,1
214,435,526,1
215,435,524,1
216,435,522,1
217,435,521,1
218,435,518,1
219,435,516,1
220,435,514,1
221,435,508,1
222,435,508,1
223,435,500,1
224,435,491,1
225,435,488,1
226,435,485,1
227,436,478,1
228,436,474,1
229,436,468,1
230,436,466,1
231,436,464,1
232,436,458,1
233,436,455,1
234,436,451,1
235,436,445,1
236,436,441,1
237,436,438,1
238,436,435,1
239,436,428,1
240,436,425,1
241,437,421,1
242,436,417,1
243,436,417,1
244,436,420,1
245,436,421,1
246,436,422,1
247,436,421,1
248,436,418,1
249,436,420,1
250,436,416,1
251,436,412,1
252,436,411,1
253,436,404,1
254,436,403,1
255,436,401,1
256,436,397,1
257,436,388,1
258,436,378,1
259,436,374,1
260,435,370,1
261,435,366,1
262,435,366,1
263,435,360,1
264,435,355,1
265,435,351,1
266,435,351,1
267,435,349,1
268,435,344,1
269,435,343,1
270,435,336,1
271,435,331,1
272,435,328,1
273,436,322,1
274,436,321,1
275,436,318,1
276,436,316,1
277,436,312,1
278,436,309,1
279,436,307,1
280,436,306,1
281,436,299,1
282,436,296,1
1,90,1144,2
2,91,1145,2
3,90,1159,2
4,90,1152,2
5,90,1151,2
6,89,1159,2
7,91,1159,2
8,90,1158,2
9,90,1154,2
10,90,1151,2
11,90,1161,2
12,89,1161,2
13,89,1162,2
14,89,1160,2
15,90,1160,2
16,90,1151,2
17,90,1154,2
18,90,1157,2
19,89,1160,2
20,89,1161,2
21,90,1162,2
22,90,1162,2
23,90,1162,2
24,90,1162,2
25,89,1162,2
26,89,1161,2
27,89,1162,2
28,90,1162,2
29,90,1161,2
30,90,1161,2
31,90,1161,2
32,89,1161,2
33,89,1161,2
34,90,1161,2
35,90,1160,2
36,89,1161,2
37,89,1160,2
38,90,1161,2
39,91,1161,2
40,91,1160,2
41,91,1161,2
42,91,1162,2
43,91,1163,2
44,91,1166,2
45,91,1165,2
46,91,1166,2
47,91,1166,2
48,91,1167,2
49,91,1169,2
50,91,1168,2
51,91,1167,2
52,90,1168,2
53,91,1167,2
54,91,1167,2
55,91,1168,2
56,91,1167,2
57,91,1168,2
58,90,1167,2
59,91,1167,2
60,91,1167,2
61,91,1168,2
62,91,1167,2
63,91,1167,2
64,91,1166,2
65,91,1166,2
66,91,1167,2
67,91,1167,2
68,91,1167,2
69,91,1169,2
70,91,1167,2
71,90,1167,2
72,90,1167,2
73,91,1166,2
74,91,1166,2
75,91,1165,2
76,90,1165,2
77,91,1167,2
78,91,1167,2
79,91,1166,2
80,91,1165,2
81,91,1166,2
82,91,1165,2
83,91,1166,2
84,91,1166,2
85,91,1165,2
86,91,1166,2
87,91,1167,2
88,92,1167,2
89,91,1167,2
90,91,1166,2
91,91,1165,2
92,90,1165,2
93,90,1165,2
94,90,1165,2
95,90,1165,2
96,90,1165,2
97,91,1165,2
98,91,1166,2
99,91,1167,2
100,91,1167,2
101,91,1167,2
102,90,1166,2
103,89,1166,2
104,90,1167,2
107,551,1365,2
108,551,1361,2
109,551,1357,2
110,550,1353,2
111,550,1352,2
112,551,1350,2
113,550,1352,2
114,550,1355,2
115,551,1351,2
116,551,1351,2
117,549,1352,2
118,550,1355,2
119,550,1358,2
120,550,1365,2
121,550,1368,2
122,550,1367,2
123,550,1368,2
124,550,1367,2
127,513,1371,2
128,513,1370,2
129,513,1368,2
130,513,1367,2
131,513,1366,2
132,513,1365,2
133,512,1363,2
134,512,1363,2
135,513,1363,2
136,512,1365,2
137,512,1369,2
138,513,1368,2
139,513,1368,2
140,512,1367,2
141,513,1367,2
142,513,1368,2
143,512,1368,2
146,106,4,2
147,106,6,2
148,106,6,2
149,106,7,2
150,106,23,2
151,106,23,2
152,106,31,2
153,106,36,2
154,106,51,2
155,106,60,2
156,106,78,2
157,106,82,2
158,106,87,2
159,106,91,2
160,106,88,2
161,109,88,2
162,109,86,2
163,110,88,2
164,110,80,2
165,110,88,2
166,110,86,2
167,110,86,2
168,110,89,2
169,110,86,2
170,110,89,2
171,110,96,2
172,110,94,2
173,110,106,2
174,110,108,2
175,110,108,2
176,110,108,2
177,112,114,2
178,110,108,2
179,110,108,2
180,110,108,2
181,110,108,2
182,110,108,2
183,110,108,2
184,110,110,2
185,112,108,2
186,112,108,2
187,110,108,2
188,112,108,2
189,110,102,2
190,110,102,2
191,110,98,2
192,110,106,2
193,112,108,2
194,110,108,2
195,110,108,2
196,110,114,2
197,110,114,2
198,110,120,2
199,112,124,2
200,110,124,2
201,110,124,2
202,112,122,2
203,110,126,2
204,110,132,2
205,110,122,2
206,110,120,2
207,110,126,2
208,110,134,2
209,110,134,2
210,112,120,2
211,112,116,2
212,108,112,2
213,110,110,2
214,112,114,2
215,112,110,2
216,112,102,2
217,112,96,2
218,110,102,2
219,112,102,2
220,112,102,2
221,112,106,2
222,112,106,2
223,112,102,2
224,112,102,2
225,112,98,2
226,112,102,2
227,110,104,2
228,110,106,2
229,110,102,2
230,112,104,2
231,114,110,2
232,112,112,2
233,112,114,2
234,110,114,2
235,110,114,2
236,110,114,2
237,110,114,2
238,110,114,2
239,110,114,2
240,110,114,2
241,110,114,2
242,110,114,2
243,112,120,2
244,112,116,2
245,112,116,2
246,112,114,2
248,112,4,2
249,112,4,2
250,112,4,2
251,112,4,2
252,110,4,2
253,112,4,2
254,110,4,2
255,110,4,2
256,112,4,2
257,112,6,2
258,112,4,2
259,112,10,2
260,110,8,2
261,112,10,2
262,112,10,2
263,112,10,2
264,114,12,2
265,112,12,2
266,112,12,2
267,112,12,2
268,112,12,2
269,110,10,2
270,110,8,2
271,110,10,2
272,110,10,2
273,112,6,2
274,112,4,2
275,112,4,2
276,112,4,2
277,112,6,2
278,112,8,2
279,112,8,2
280,112,6,2
281,112,8,2
282,114,8,2
283,114,8,2
284,112,8,2
285,112,12,2
286,112,16,2
287,112,22,2
288,114,22,2
289,113,22,2
290,114,22,2
291,114,24,2
292,116,22,2
293,116,24,2
294,116,30,2
295,116,32,2
296,116,34,2
297,116,36,2
298,116,46,2
299,116,46,2
300,116,48,2
301,116,60,2
302,116,72,2
303,116,80,2
304,116,94,2
305,116,96,2
306,116,104,2
307,116,112,2
308,116,114,2
309,116,114,2
310,116,114,2
311,116,116,2
312,116,118,2
313,116,120,2
314,116,114,2
315,116,116,2
316,116,114,2
317,116,114,2
318,116,114,2
319,116,114,2
320,116,114,2
321,116,114,2
322,116,114,2
323,116,114,2
324,116,114,2
325,116,114,2
326,116,114,2
327,116,114,2
328,116,116,2
329,116,114,2
330,116,114,2
331,116,114,2
332,116,120,2
333,116,114,2
334,116,114,2
335,116,114,2
336,116,110,2
337,116,114,2
338,116,108,2
339,116,106,2
340,116,106,2
341,116,102,2
342,115,102,2
343,116,103,2
344,116,102,2
345,116,108,2
346,116,102,2
347,116,102,2
348,116,98,2
349,116,95,2
350,117,90,2
351,117,88,2
352,117,84,2
353,117,80,2
354,116,78,2
355,116,79,2
356,116,80,2
357,117,78,2
358,117,76,2
359,117,78,2
1,369,795,3
2,369,780,3
3,370,785,3
4,369,783,3
5,369,783,3
6,369,780,3
7,369,782,3
8,369,781,3
9,368,781,3
10,368,779,3
11,368,775,3
12,368,774,3
13,368,772,3
14,368,768,3
15,368,765,3
16,369,763,3
17,369,762,3
18,369,760,3
19,369,757,3
20,369,755,3
21,369,752,3
22,369,750,3
23,369,746,3
24,369,745,3
25,369,743,3
26,369,741,3
27,369,739,3
28,369,736,3
29,369,733,3
30,369,732,3
31,369,731,3
32,369,732,3
33,369,731,3
34,369,730,3
35,369,728,3
36,369,726,3
37,369,720,3
38,369,719,3
39,369,716,3
40,369,712,3
41,369,708,3
42,369,705,3
43,369,702,3
44,369,699,3
45,369,696,3
46,369,692,3
47,369,688,3
48,369,686,3
49,369,681,3
50,369,679,3
51,369,676,3
52,369,674,3
53,369,672,3
54,369,668,3
55,369,666,3
56,369,665,3
57,369,663,3
58,369,662,3
61,868,236,3
62,868,230,3
63,868,228,3
