tframe,y,x,track_no
1,53,957,1
2,53,960,1
3,53,962,1
4,53,969,1
5,53,958,1
6,54,949,1
7,55,953,1
8,54,951,1
9,54,954,1
10,55,953,1
11,54,951,1
12,54,949,1
13,54,949,1
14,54,952,1
16,52,945,1
17,53,948,1
18,53,948,1
19,53,948,1
20,54,953,1
21,54,949,1
22,54,948,1
23,56,946,1
24,55,945,1
25,55,945,1
26,55,945,1
27,55,945,1
28,54,945,1
29,54,945,1
30,54,945,1
31,54,947,1
32,54,958,1
34,55,958,1
36,56,959,1
37,55,958,1
38,55,956,1
39,55,957,1
40,55,957,1
41,55,959,1
42,54,956,1
43,55,954,1
44,55,951,1
45,55,951,1
46,54,951,1
47,55,948,1
48,55,947,1
49,55,951,1
50,55,953,1
51,55,960,1
52,55,959,1
53,55,959,1
54,55,968,1
55,55,968,1
56,55,970,1
57,55,970,1
58,55,975,1
59,55,970,1
60,55,974,1
61,55,974,1
62,54,975,1
63,55,982,1
64,55,980,1
65,55,982,1
66,55,986,1
67,55,994,1
68,56,994,1
69,55,994,1
70,55,1003,1
71,55,1004,1
72,54,1003,1
73,54,1003,1
74,54,1003,1
75,55,1012,1
76,54,1023,1
77,54,1027,1
78,55,1036,1
79,54,1039,1
80,54,1049,1
81,54,1059,1
82,55,1069,1
83,54,1069,1
84,54,1069,1
85,54,1078,1
86,54,1089,1
87,54,1096,1
88,54,1096,1
89,54,1095,1
90,54,1095,1
91,55,1096,1
92,55,1103,1
93,55,1103,1
94,55,1113,1
95,55,1120,1
96,55,1124,1
97,55,1135,1
98,55,1135,1
99,55,1147,1
100,54,1161,1
101,54,1168,1
102,54,1174,1
103,54,1192,1
104,54,1188,1
105,54,1207,1
106,54,1209,1
107,53,1213,1
108,54,1217,1
109,54,1221,1
110,54,1224,1
111,54,1227,1
112,53,1235,1
113,53,1241,1
114,52,1250,1
115,54,1257,1
116,53,1263,1
117,53,1271,1
118,53,1282,1
119,53,1294,1
120,53,1295,1
121,54,1290,1
122,54,1303,1
123,54,1310,1
