tframe,y,x,track_no
1,96,505,1
2,96,501,1
3,96,505,1
4,96,505,1
5,96,501,1
6,96,501,1
7,96,500,1
8,96,497,1
9,96,494,1
10,96,493,1
11,96,491,1
12,96,489,1
13,96,489,1
14,96,490,1
15,96,490,1
17,98,473,1
18,98,469,1
19,99,460,1
20,98,456,1
21,98,454,1
22,98,453,1
23,98,448,1
24,98,439,1
25,98,434,1
26,97,427,1
27,97,426,1
28,97,420,1
29,97,416,1
30,96,414,1
31,97,414,1
32,97,415,1
33,97,412,1
34,97,414,1
35,97,409,1
36,97,418,1
37,96,413,1
38,97,414,1
39,97,414,1
40,97,409,1
41,97,410,1
42,97,405,1
43,97,403,1
44,97,398,1
45,97,397,1
46,97,389,1
47,97,384,1
48,97,375,1
49,97,375,1
50,97,370,1
51,97,372,1
52,97,369,1
53,97,363,1
54,97,362,1
55,97,359,1
56,97,357,1
57,97,354,1
58,97,352,1
59,97,346,1
60,97,345,1
61,97,338,1
62,97,334,1
63,97,330,1
64,97,325,1
65,97,318,1
66,97,316,1
67,97,312,1
68,97,311,1
69,97,307,1
70,97,305,1
71,97,302,1
72,97,300,1
73,97,299,1
74,97,300,1
75,97,300,1
76,97,298,1
77,97,296,1
78,97,289,1
79,97,284,1
80,97,279,1
81,97,279,1
82,97,275,1
83,97,269,1
84,97,270,1
85,97,264,1
86,97,261,1
87,96,260,1
88,97,254,1
91,8,1368,1
92,868,1362,1
93,868,1356,1
94,868,1350,1
95,868,1344,1
96,868,1339,1
97,868,1336,1
98,868,1332,1
99,868,1330,1
100,868,1327,1
101,868,1325,1
102,868,1326,1
103,868,1324,1
104,868,1322,1
105,868,1320,1
106,868,1318,1
107,868,1317,1
108,868,1317,1
109,868,1317,1
110,868,1315,1
111,868,1316,1
112,868,1317,1
113,868,1316,1
114,869,1314,1
115,869,1312,1
116,868,1310,1
117,868,1310,1
118,868,1312,1
119,868,1313,1
120,868,1310,1
121,868,1311,1
122,868,1314,1
123,869,1317,1
124,869,1321,1
125,868,1326,1
126,868,1328,1
127,868,1331,1
128,868,1331,1
129,868,1327,1
130,868,1326,1
131,868,1325,1
132,868,1323,1
133,868,1323,1
134,869,1323,1
135,868,1320,1
136,868,1318,1
137,868,1317,1
138,868,1318,1
139,868,1317,1
140,868,1316,1
141,868,1317,1
142,868,1319,1
143,868,1318,1
144,868,1318,1
145,869,1316,1
146,869,1319,1
147,868,1319,1
148,868,1321,1
149,868,1327,1
150,867,1331,1
151,867,1336,1
152,867,1333,1
153,868,1334,1
154,868,1331,1
155,867,1329,1
156,868,1329,1
157,868,1328,1
158,868,1327,1
159,868,1325,1
160,868,1323,1
161,869,1318,1
162,868,1316,1
163,868,1321,1
164,868,1321,1
165,868,1320,1
166,868,1317,1
167,868,1317,1
168,868,1327,1
169,868,1336,1
170,867,1340,1
171,868,1341,1
172,868,1346,1
173,867,1352,1
174,868,1356,1
175,867,1356,1
178,479,4,1
179,479,4,1
180,479,6,1
181,479,20,1
182,478,37,1
183,477,43,1
184,478,53,1
185,477,64,1
186,477,79,1
187,477,87,1
188,477,90,1
189,477,101,1
190,477,98,1
191,476,99,1
192,476,98,1
193,477,103,1
194,477,105,1
195,477,110,1
196,478,110,1
197,478,112,1
199,48,1150,1
200,48,1155,1
201,48,1155,1
202,546,1158,1
203,546,1159,1
204,546,1156,1
205,546,1155,1
206,546,1165,1
207,546,1170,1
208,546,1176,1
209,546,1182,1
210,546,1192,1
211,546,1192,1
212,546,1194,1
213,546,1197,1
214,546,1194,1
215,547,1196,1
216,546,1191,1
217,545,1188,1
218,546,1185,1
219,546,1184,1
220,546,1181,1
221,546,1177,1
222,546,1168,1
223,546,1165,1
224,547,1163,1
225,547,1146,1
226,547,1139,1
227,546,1136,1
228,546,1132,1
229,546,1121,1
230,547,1130,1
231,546,1130,1
232,546,1129,1
233,545,1119,1
234,546,1118,1
235,546,1111,1
236,546,1110,1
237,546,1108,1
238,546,1105,1
239,546,1105,1
240,546,1097,1
241,546,1088,1
242,546,1079,1
243,546,1075,1
244,546,1069,1
245,546,1066,1
1,867,67,2
2,867,89,2
3,867,111,2
4,867,113,2
5,867,127,2
6,867,130,2
7,867,129,2
8,868,136,2
9,868,140,2
10,868,154,2
11,868,168,2
12,868,175,2
13,868,182,2
14,867,194,2
15,867,202,2
16,868,202,2
17,868,200,2
18,867,198,2
19,867,198,2
20,867,208,2
21,867,216,2
22,867,227,2
23,867,229,2
24,867,236,2
25,867,242,2
26,867,248,2
27,867,251,2
28,867,249,2
29,867,244,2
30,867,241,2
31,867,234,2
32,866,231,2
33,867,226,2
34,867,223,2
35,867,225,2
36,867,222,2
37,867,219,2
38,867,217,2
39,867,213,2
40,867,210,2
41,867,205,2
42,867,202,2
43,867,196,2
44,867,194,2
45,867,192,2
46,867,191,2
47,867,185,2
48,866,185,2
49,866,178,2
50,866,170,2
51,866,166,2
52,866,169,2
53,866,171,2
54,866,167,2
55,866,167,2
56,866,165,2
57,866,165,2
58,866,163,2
59,866,164,2
60,866,162,2
61,866,166,2
62,866,158,2
63,866,154,2
64,866,157,2
65,866,155,2
66,866,150,2
67,866,150,2
68,866,151,2
69,866,149,2
70,866,146,2
71,866,143,2
72,866,143,2
73,866,141,2
74,866,143,2
75,866,142,2
76,867,141,2
77,867,141,2
78,867,139,2
79,867,138,2
80,867,138,2
81,867,135,2
82,867,138,2
83,867,134,2
84,867,132,2
85,867,132,2
86,867,132,2
87,867,132,2
88,867,128,2
89,868,123,2
90,867,122,2
91,867,112,2
92,867,110,2
93,867,110,2
94,867,106,2
95,867,103,2
96,867,106,2
97,867,104,2
98,867,10,2
99,867,93,2
100,867,89,2
101,867,82,2
102,867,77,2
103,868,70,2
104,868,67,2
105,868,66,2
106,868,72,2
107,868,67,2
108,868,62,2
109,868,66,2
110,868,67,2
111,868,67,2
112,868,64,2
113,868,64,2
114,867,64,2
115,867,64,2
116,867,56,2
117,867,44,2
118,868,41,2
119,868,39,2
120,868,31,2
121,868,27,2
122,868,26,2
123,868,21,2
124,868,16,2
125,868,15,2
126,868,12,2
127,868,0,2
128,868,0,2
129,867,0,2
130,868,0,2
131,868,0,2
132,868,0,2
133,868,0,2
134,868,0,2
135,868,0,2
138,863,955,2
139,863,952,2
140,863,950,2
141,862,948,2
142,862,948,2
143,862,947,2
144,862,946,2
145,862,945,2
146,862,944,2
147,862,942,2
148,862,939,2
149,862,937,2
150,862,935,2
151,862,934,2
152,862,932,2
153,862,931,2
154,862,929,2
155,862,927,2
156,862,926,2
157,862,923,2
158,862,918,2
159,862,916,2
160,862,914,2
161,862,912,2
162,862,911,2
163,862,911,2
164,862,905,2
165,862,903,2
166,862,900,2
167,862,897,2
168,862,897,2
169,862,895,2
170,862,893,2
171,862,892,2
172,862,889,2
174,862,880,2
175,862,876,2
176,862,875,2
177,862,873,2
178,862,870,2
179,862,868,2
180,862,866,2
181,862,864,2
182,862,863,2
183,862,861,2
184,862,858,2
185,862,855,2
186,862,853,2
187,862,851,2
188,862,849,2
189,862,848,2
190,862,846,2
191,862,844,2
192,862,842,2
193,862,839,2
194,862,840,2
195,862,839,2
196,862,837,2
197,862,835,2
198,862,831,2
199,862,827,2
1,1036,1159,3
2,1036,1170,3
3,1036,1186,3
4,1036,1199,3
5,1034,1228,3
6,1032,1244,3
7,1036,1266,3
8,1036,1286,3
9,1036,1300,3
10,1036,1302,3
11,1036,1316,3
12,1036,1326,3
13,1036,1330,3
14,1036,1348,3
15,1040,1350,3
16,1042,1358,3
19,430,4,3
20,430,4,3
21,430,4,3
22,430,4,3
23,430,4,3
24,430,4,3
25,430,8,3
26,430,10,3
27,430,20,3
28,430,18,3
29,430,18,3
30,430,18,3
31,430,26,3
32,430,28,3
33,430,28,3
34,430,30,3
35,430,30,3
36,430,36,3
37,430,42,3
38,432,42,3
39,430,44,3
40,430,42,3
41,430,42,3
42,430,36,3
43,432,36,3
44,432,36,3
45,432,38,3
46,430,38,3
47,430,40,3
48,430,42,3
49,430,42,3
50,430,42,3
51,432,44,3
52,432,44,3
53,432,42,3
54,430,42,3
55,432,40,3
56,432,40,3
57,430,40,3
58,432,36,3
59,430,24,3
60,432,18,3
61,432,18,3
62,432,18,3
63,432,22,3
64,432,20,3
65,432,20,3
66,432,18,3
67,432,20,3
68,432,22,3
69,432,22,3
70,432,20,3
71,432,20,3
72,432,20,3
73,432,20,3
74,430,18,3
75,432,18,3
76,432,18,3
77,432,22,3
78,432,20,3
79,432,18,3
80,432,18,3
81,432,20,3
82,432,22,3
83,432,26,3
84,432,28,3
85,432,26,3
86,432,24,3
87,432,34,3
88,432,36,3
89,432,36,3
90,432,36,3
91,432,34,3
92,432,26,3
93,432,34,3
94,432,24,3
95,432,36,3
96,432,22,3
97,430,24,3
98,432,26,3
99,430,22,3
100,432,22,3
101,432,26,3
102,432,10,3
103,432,20,3
104,432,18,3
105,432,22,3
106,432,22,3
107,432,22,3
108,432,22,3
109,432,22,3
110,432,26,3
111,432,22,3
112,432,22,3
113,432,20,3
114,432,22,3
115,432,20,3
116,432,16,3
117,432,18,3
118,432,20,3
119,432,22,3
120,432,22,3
121,432,22,3
122,432,20,3
123,432,24,3
124,432,20,3
125,432,24,3
126,432,20,3
127,432,26,3
128,432,28,3
129,432,26,3
130,432,26,3
131,432,22,3
132,432,28,3
133,433,28,3
134,432,26,3
135,434,30,3
136,432,27,3
137,432,30,3
138,432,30,3
139,432,28,3
140,432,28,3
141,432,30,3
142,432,30,3
143,432,36,3
144,432,26,3
145,430,20,3
146,432,24,3
147,432,22,3
148,432,24,3
149,432,22,3
150,432,20,3
151,432,20,3
152,432,22,3
153,432,22,3
154,432,20,3
155,432,22,3
156,432,20,3
157,432,30,3
158,432,30,3
159,432,30,3
160,432,22,3
161,432,28,3
162,432,26,3
163,432,26,3
164,432,26,3
165,432,26,3
166,432,30,3
167,432,34,3
168,432,30,3
169,432,36,3
170,432,32,3
171,432,36,3
172,432,30,3
173,432,38,3
174,432,30,3
175,432,30,3
176,432,28,3
177,432,30,3
178,432,30,3
179,432,28,3
180,432,28,3
181,432,22,3
182,432,26,3
183,432,26,3
184,432,26,3
185,432,22,3
186,432,26,3
187,432,26,3
188,432,20,3
189,432,26,3
190,432,22,3
191,432,22,3
192,432,22,3
193,432,22,3
194,432,22,3
195,432,18,3
196,432,22,3
197,432,22,3
198,432,22,3
199,432,20,3
200,432,22,3
201,432,22,3
202,432,20,3
203,432,26,3
204,432,20,3
205,432,24,3
206,432,22,3
207,432,24,3
208,432,22,3
209,432,18,3
210,432,28,3
211,432,30,3
212,432,36,3
213,432,36,3
214,432,38,3
215,432,40,3
216,432,42,3
217,432,40,3
218,432,44,3
219,432,46,3
