tframe,y,x,track_no
1,910,1192,1
2,910,1183,1
3,910,1176,1
4,909,1152,1
5,909,1144,1
6,910,1140,1
7,909,1132,1
8,909,1130,1
9,909,1117,1
10,909,1101,1
11,909,1095,1
12,909,1091,1
13,909,1083,1
14,909,1077,1
15,910,1067,1
16,910,1060,1
17,910,1051,1
18,909,1044,1
19,909,1037,1
20,910,1031,1
21,910,1019,1
22,910,1009,1
23,909,995,1
24,910,990,1
25,910,979,1
26,910,973,1
27,910,966,1
28,910,959,1
29,911,952,1
30,911,941,1
31,911,937,1
32,911,930,1
33,911,924,1
34,911,917,1
35,911,907,1
36,911,902,1
37,911,891,1
38,911,881,1
39,911,876,1
40,911,875,1
41,911,871,1
42,911,866,1
43,911,864,1
44,911,857,1
45,911,856,1
46,911,848,1
47,911,839,1
48,911,836,1
49,911,830,1
50,911,824,1
51,911,818,1
52,911,811,1
53,911,801,1
54,911,796,1
55,911,785,1
56,911,781,1
57,911,775,1
58,911,772,1
59,911,765,1
60,911,762,1
61,911,755,1
62,911,754,1
63,911,748,1
64,911,743,1
65,911,733,1
66,911,728,1
67,910,719,1
68,910,716,1
69,909,713,1
70,910,709,1
71,910,700,1
72,910,695,1
73,911,691,1
74,911,681,1
75,911,681,1
76,911,675,1
77,911,667,1
78,911,661,1
79,911,657,1
80,911,653,1
81,911,649,1
82,911,644,1
83,911,637,1
84,911,628,1
85,911,621,1
86,911,616,1
87,911,607,1
88,911,597,1
89,911,586,1
90,911,583,1
91,911,578,1
92,911,576,1
93,911,574,1
94,911,565,1
95,911,558,1
96,911,553,1
97,911,549,1
98,911,539,1
99,911,529,1
100,911,515,1
101,911,500,1
102,912,493,1
103,912,482,1
104,911,478,1
105,911,472,1
106,911,467,1
107,911,460,1
108,911,456,1
109,911,444,1
110,911,437,1
111,911,419,1
112,911,407,1
113,911,393,1
114,912,375,1
115,912,365,1
116,912,360,1
117,912,344,1
118,911,330,1
119,912,318,1
120,912,307,1
121,911,300,1
122,912,293,1
123,911,284,1
124,911,271,1
125,911,271,1
126,911,271,1
127,911,271,1
128,911,271,1
129,911,260,1
130,911,252,1
131,911,240,1
132,911,235,1
133,911,225,1
134,911,205,1
135,911,202,1
136,911,180,1
137,911,176,1
138,911,153,1
139,911,153,1
140,911,143,1
141,911,136,1
142,911,124,1
143,911,110,1
144,911,97,1
146,911,64,1
147,911,45,1
148,911,34,1
149,911,26,1
150,911,8,1
151,911,2,1
152,911,5,1
155,864,13,1
156,399,1370,1
157,399,1361,1
158,399,1356,1
159,399,1350,1
160,399,1346,1
161,399,1339,1
162,399,1333,1
163,399,1329,1
164,399,1322,1
165,399,1315,1
166,399,1304,1
167,399,1307,1
168,399,1299,1
169,399,1290,1
170,399,1283,1
171,399,1279,1
172,399,1273,1
173,399,1268,1
174,399,1263,1
175,399,1259,1
176,399,1253,1
177,399,1249,1
178,399,1241,1
179,399,1239,1
180,399,1233,1
181,399,1226,1
182,399,1220,1
183,399,1217,1
184,399,1212,1
185,399,1207,1
186,399,1202,1
187,399,1191,1
188,399,1189,1
189,399,1183,1
190,399,1180,1
191,399,1173,1
192,399,1168,1
193,399,1165,1
194,399,1159,1
195,399,1154,1
196,399,1145,1
197,399,1131,1
198,399,1131,1
199,399,1127,1
200,399,1127,1
201,399,1114,1
202,399,1112,1
203,399,1101,1
204,399,1103,1
205,399,1093,1
206,399,1085,1
207,399,1087,1
208,399,1076,1
209,400,1073,1
210,399,1067,1
211,398,1059,1
212,400,1055,1
213,400,1056,1
214,400,10,1
1,1074,1269,2
2,1074,1266,2
4,1062,1257,2
5,1062,1252,2
6,1063,1244,2
7,1063,1242,2
8,1063,1237,2
9,1063,1229,2
10,1063,1221,2
11,1063,1211,2
12,1063,1195,2
13,1063,1188,2
14,1063,1182,2
15,1063,1175,2
16,1063,1160,2
17,1063,1157,2
18,1063,1158,2
19,1063,1144,2
20,1063,1136,2
21,1063,1123,2
22,1063,1112,2
23,1063,1109,2
24,1062,1098,2
25,1063,1091,2
26,1063,1079,2
27,1063,1069,2
28,1063,1055,2
29,1062,1049,2
30,1062,1041,2
31,1063,1037,2
32,1063,1032,2
33,1063,1029,2
34,1063,1015,2
35,1063,1009,2
36,1063,996,2
37,1063,986,2
38,1063,973,2
39,1063,969,2
40,1063,964,2
41,1063,955,2
42,1063,949,2
43,1063,941,2
44,1063,934,2
45,1062,925,2
46,1063,917,2
48,1063,894,2
49,1063,886,2
50,1063,881,2
51,1063,876,2
52,1063,869,2
53,1063,868,2
55,1063,859,2
56,1063,853,2
57,1063,844,2
58,1063,837,2
59,1063,830,2
60,1063,823,2
61,1063,815,2
62,1063,805,2
63,1063,797,2
64,1063,791,2
65,1063,788,2
66,1063,775,2
67,1063,767,2
68,1063,764,2
69,1063,757,2
70,1063,751,2
71,1063,743,2
72,1063,741,2
73,1063,741,2
74,1062,733,2
75,1063,724,2
76,1063,712,2
77,1062,705,2
78,1062,695,2
79,1062,685,2
80,1062,675,2
81,1062,672,2
82,1062,664,2
83,1062,657,2
84,1062,648,2
85,1062,639,2
86,1062,633,2
87,1062,627,2
88,1062,622,2
89,1062,613,2
90,1062,597,2
91,1062,586,2
92,1062,578,2
93,1062,573,2
94,1062,569,2
96,1062,552,2
97,1062,545,2
98,1062,544,2
99,1062,535,2
100,1062,529,2
101,1062,516,2
102,1062,507,2
103,1062,497,2
104,1062,487,2
105,1062,476,2
106,1062,469,2
107,1062,460,2
108,1062,447,2
110,1062,440,2
111,1062,440,2
112,1062,428,2
113,1062,411,2
114,1062,404,2
115,1062,392,2
116,1062,375,2
117,1062,367,2
118,1062,361,2
119,1062,344,2
120,1062,342,2
121,1062,338,2
122,1062,331,2
123,1062,334,2
124,1062,320,2
125,1062,313,2
126,1062,301,2
127,1062,287,2
128,1062,286,2
129,1061,279,2
130,1062,272,2
131,1062,261,2
132,1062,257,2
133,1062,251,2
134,1061,236,2
135,1062,219,2
136,1062,206,2
137,1062,201,2
138,1062,196,2
139,1062,188,2
140,1062,186,2
141,1062,164,2
142,1062,156,2
143,1062,143,2
144,1062,131,2
145,1062,118,2
146,1062,105,2
147,1062,86,2
148,1062,74,2
149,1061,67,2
150,1062,56,2
151,1062,47,2
152,1061,28,2
153,1061,15,2
154,1062,4,2
155,1060,4,2
156,1061,4,2
159,360,1237,2
160,360,1228,2
161,360,1220,2
162,360,1209,2
163,360,1201,2
164,360,1194,2
165,360,1188,2
166,360,1180,2
167,360,1174,2
168,360,1167,2
169,360,1161,2
170,362,1159,2
171,362,1147,2
172,362,1142,2
173,360,1131,2
174,360,1129,2
175,360,1106,2
176,360,1100,2
177,360,1093,2
178,360,1089,2
179,360,1082,2
180,360,1078,2
181,360,1076,2
182,360,1071,2
183,360,1066,2
184,360,1062,2
185,360,1053,2
186,360,1043,2
1,1019,1079,3
2,1019,1069,3
3,1019,1061,3
4,1019,1054,3
5,1019,1042,3
6,1019,930,3
7,1019,921,3
8,1019,991,3
9,1019,986,3
10,1019,979,3
11,1019,975,3
12,1019,966,3
13,1019,961,3
14,1018,953,3
15,1018,947,3
16,1019,941,3
17,1019,936,3
18,1019,924,3
19,1019,913,3
20,1019,907,3
21,1019,900,3
22,1019,895,3
23,1019,887,3
24,1019,881,3
25,1019,876,3
26,1019,872,3
27,1019,868,3
28,1019,862,3
29,1019,856,3
30,1019,846,3
31,1019,838,3
32,1019,829,3
33,1018,823,3
34,1019,817,3
35,1019,810,3
36,1019,810,3
37,1019,806,3
38,1019,797,3
39,1019,790,3
40,1019,782,3
41,1019,776,3
42,1019,772,3
43,1019,767,3
44,1019,760,3
45,1019,755,3
46,1019,749,3
47,1019,741,3
48,1019,736,3
49,1019,733,3
50,1019,725,3
51,1019,722,3
52,1019,716,3
53,1019,710,3
54,1019,703,3
55,1019,698,3
56,1019,690,3
57,1019,687,3
58,1019,683,3
59,1019,677,3
60,1019,665,3
61,1019,661,3
62,1019,657,3
63,1019,653,3
64,1019,649,3
65,1019,647,3
66,1019,642,3
67,1019,639,3
68,1019,637,3
69,1019,635,3
70,1019,628,3
71,1019,624,3
72,1019,616,3
73,1019,610,3
74,1019,605,3
75,1019,596,3
76,1019,590,3
77,1019,580,3
78,1019,567,3
79,1018,562,3
80,1018,556,3
81,1018,547,3
82,1018,540,3
83,1018,525,3
84,1018,516,3
86,1018,496,3
87,1018,486,3
88,1018,479,3
89,1018,478,3
90,1018,472,3
91,1019,467,3
92,1019,455,3
93,1019,447,3
94,1019,441,3
95,1019,435,3
96,1018,423,3
97,1019,414,3
98,1018,407,3
99,1018,389,3
100,1018,378,3
101,1018,362,3
102,1018,356,3
103,1018,350,3
104,1019,354,3
105,1018,347,3
106,1018,339,3
107,1018,326,3
108,1018,304,3
109,1018,298,3
110,1018,292,3
111,1018,294,3
112,1018,292,3
113,1018,286,3
114,1018,279,3
115,1018,273,3
116,1018,266,3
117,1018,255,3
118,1018,252,3
119,1018,248,3
120,1018,248,3
121,1018,245,3
122,1018,228,3
123,1018,210,3
124,1018,202,3
125,1018,190,3
126,1018,179,3
127,1018,170,3
128,1018,158,3
129,1018,158,3
130,1018,154,3
131,1018,145,3
132,1018,139,3
133,1018,133,3
134,1018,128,3
135,1018,107,3
136,1018,100,3
137,1018,91,3
138,1018,80,3
139,1018,56,3
140,1018,45,3
141,1018,32,3
142,1018,26,3
143,1018,7,3
144,1018,2,3
147,267,1372,3
