tframe,y,x,track_no
1,306,957,1
2,306,993,1
3,306,972,1
4,305,972,1
5,305,1003,1
6,305,1031,1
7,305,1049,1
8,305,1064,1
9,306,1073,1
10,306,1074,1
11,306,1050,1
12,306,1081,1
13,306,1096,1
14,306,1103,1
15,306,1121,1
16,306,1129,1
17,306,1137,1
18,306,1152,1
19,306,1149,1
20,306,1151,1
21,306,1160,1
22,305,1177,1
23,306,1182,1
24,306,1185,1
25,306,1187,1
26,306,1191,1
27,306,1210,1
28,306,1223,1
29,306,1234,1
30,306,1244,1
31,306,1250,1
32,307,1262,1
33,306,1272,1
34,306,1286,1
35,306,1285,1
36,305,1301,1
37,306,1302,1
38,306,1313,1
39,306,1320,1
40,306,1328,1
41,306,1342,1
42,306,1350,1
43,306,1369,1
44,306,1374,1
45,305,1358,1
46,305,1368,1
47,306,1379,1
48,306,1303,1
49,306,1290,1
50,305,1302,1
51,306,1317,1
52,306,1306,1
60,7,0,1
61,466,21,1
65,764,77,1
66,764,95,1
67,764,122,1
68,764,126,1
69,764,148,1
70,764,126,1
71,766,165,1
72,764,72,1
73,76,158,1
74,72,49,1
79,78,521,1
81,81,554,1
82,81,534,1
84,81,543,1
85,83,526,1
86,81,534,1
88,81,599,1
89,81,599,1
90,81,604,1
91,82,714,1
92,81,728,1
93,82,730,1
94,81,749,1
96,83,794,1
97,82,785,1
103,91,998,1
104,91,1013,1
105,91,1004,1
106,989,1025,1
107,91,1023,1
108,91,1035,1
109,91,1034,1
110,91,1045,1
111,91,1038,1
112,90,1068,1
113,91,1080,1
114,91,1076,1
115,92,1085,1
117,90,1097,1
118,91,1112,1
119,90,1102,1
120,91,1132,1
121,90,1130,1
122,90,1140,1
123,90,1145,1
124,92,1145,1
125,90,1150,1
126,91,1166,1
127,90,1166,1
128,90,1172,1
129,90,1166,1
130,91,1176,1
131,90,1169,1
132,91,1185,1
133,89,1186,1
136,90,1185,1
138,88,1183,1
139,88,1185,1
140,89,1197,1
141,87,1182,1
142,89,1206,1
143,89,1206,1
144,89,1215,1
145,89,1209,1
148,351,1219,1
150,352,1336,1
151,351,1256,1
152,352,1352,1
153,351,1365,1
154,352,1368,1
155,351,1368,1
156,352,1368,1
157,351,1364,1
158,354,1375,1
159,352,1363,1
160,352,1383,1
161,351,1369,1
163,352,1311,1
164,352,1273,1
165,352,1322,1
166,352,1254,1
167,352,1324,1
168,352,1295,1
169,352,1331,1
170,354,1285,1
171,352,1334,1
172,354,1274,1
173,352,1350,1
174,352,1275,1
175,352,1361,1
176,352,1272,1
177,352,1365,1
178,352,1272,1
179,352,1362,1
180,352,1292,1
181,352,1350,1
182,352,1298,1
183,358,1365,1
184,350,1275,1
185,352,1312,1
186,350,1276,1
187,350,1292,1
188,351,1279,1
189,350,1272,1
190,352,1275,1
191,350,1272,1
192,349,1266,1
193,350,1251,1
194,350,1246,1
195,349,1252,1
196,349,1242,1
197,350,1227,1
198,349,1256,1
199,350,1254,1
200,349,1251,1
201,350,1236,1
202,351,1261,1
203,350,1250,1
204,349,1268,1
205,349,1211,1
206,350,1285,1
207,350,1208,1
208,350,1292,1
209,350,1211,1
210,348,1322,1
211,350,1288,1
212,346,1327,1
213,350,1270,1
214,348,1332,1
215,350,1269,1
216,348,1334,1
217,348,1256,1
218,346,1336,1
219,348,1234,1
220,345,1368,1
221,346,1235,1
222,348,1364,1
223,350,1266,1
224,346,1366,1
225,350,1265,1
226,346,1370,1
227,348,1264,1
228,350,1370,1
229,346,1269,1
230,350,1357,1
231,348,1256,1
232,350,1365,1
233,348,1248,1
234,350,1367,1
235,350,1238,1
236,350,1370,1
237,350,1232,1
238,350,1370,1
241,350,1370,1
242,350,1242,1
243,352,1368,1
1,954,1171,2
2,971,1169,2
3,971,1163,2
4,971,1151,2
5,971,1138,2
6,971,1139,2
7,972,1139,2
9,938,1131,2
10,939,1131,2
13,939,1094,2
14,939,1082,2
15,939,1082,2
16,939,1075,2
17,939,1075,2
18,939,1075,2
20,972,1069,2
23,972,1072,2
25,972,1013,2
26,972,1017,2
27,973,1014,2
28,973,1002,2
29,973,1000,2
30,972,997,2
31,972,950,2
32,973,946,2
33,973,950,2
34,973,931,2
35,973,927,2
36,973,895,2
38,973,886,2
39,973,869,2
40,973,875,2
42,973,873,2
44,973,873,2
45,973,873,2
46,974,973,2
51,972,966,2
52,972,968,2
53,972,1002,2
54,974,1012,2
56,974,1023,2
57,973,1029,2
67,73,1098,2
70,72,963,2
72,72,944,2
73,72,937,2
75,37,925,2
76,37,916,2
77,37,924,2
82,90,1067,2
83,90,1066,2
84,90,1075,2
86,91,1032,2
87,90,1083,2
88,91,1033,2
90,89,1029,2
92,90,1062,2
93,90,1021,2
94,90,1069,2
95,91,1069,2
96,90,1072,2
97,90,1083,2
98,89,1085,2
100,90,1092,2
101,89,1092,2
102,90,1096,2
103,90,1097,2
104,90,1108,2
106,90,1108,2
107,89,1103,2
108,90,1110,2
109,90,1101,2
110,90,1136,2
111,89,1133,2
112,90,1145,2
113,90,1146,2
114,90,1146,2
115,90,1160,2
116,90,1143,2
117,90,1165,2
118,89,1160,2
121,548,26,2
122,549,39,2
123,550,71,2
124,551,89,2
125,551,95,2
126,551,94,2
127,551,110,2
128,551,98,2
129,550,125,2
130,550,108,2
131,551,153,2
132,549,153,2
133,550,179,2
134,550,182,2
135,550,209,2
136,549,225,2
137,549,254,2
138,549,256,2
139,549,283,2
140,549,284,2
141,550,297,2
142,549,331,2
143,549,335,2
144,550,352,2
145,549,361,2
146,549,383,2
147,549,389,2
148,549,461,2
149,549,472,2
150,549,483,2
151,550,481,2
152,549,491,2
153,550,514,2
154,550,528,2
155,550,528,2
156,550,557,2
157,550,568,2
158,550,577,2
159,550,583,2
160,551,599,2
161,550,603,2
162,549,611,2
163,549,615,2
164,549,733,2
165,549,751,2
166,549,785,2
167,551,783,2
168,549,892,2
169,550,801,2
170,549,906,2
171,549,925,2
172,550,942,2
173,550,967,2
174,550,982,2
175,550,991,2
176,550,991,2
177,550,1019,2
178,550,1004,2
179,550,1034,2
180,550,1061,2
181,550,1057,2
182,550,1069,2
183,550,1069,2
184,549,1072,2
185,550,1096,2
186,550,1083,2
187,550,1115,2
188,550,1101,2
189,550,1194,2
190,549,1130,2
191,549,1217,2
192,549,1150,2
193,549,1238,2
194,549,1172,2
195,549,1250,2
1,906,0,3
2,906,0,3
3,906,0,3
4,906,14,3
5,906,30,3
6,906,39,3
7,906,70,3
8,906,86,3
9,906,98,3
12,28,27,3
14,1028,37,3
15,686,29,3
16,684,20,3
18,60,57,3
19,928,76,3
20,928,78,3
21,928,100,3
22,928,78,3
23,928,96,3
24,928,117,3
25,928,121,3
26,928,158,3
27,928,136,3
28,928,150,3
29,927,168,3
30,927,182,3
31,927,200,3
32,928,200,3
33,927,184,3
34,927,208,3
35,927,186,3
36,927,204,3
37,927,226,3
38,927,231,3
39,927,246,3
40,927,252,3
41,928,274,3
42,927,280,3
43,927,286,3
44,927,302,3
45,927,302,3
46,927,326,3
47,927,336,3
49,927,336,3
50,927,346,3
51,927,374,3
52,927,397,3
53,927,389,3
54,927,396,3
55,927,423,3
56,927,434,3
57,927,482,3
58,927,523,3
59,927,523,3
61,927,533,3
62,927,538,3
63,927,541,3
64,927,547,3
65,927,545,3
66,927,556,3
67,927,558,3
68,927,576,3
69,928,577,3
70,927,578,3
71,927,577,3
72,927,583,3
73,927,586,3
74,927,583,3
75,927,584,3
76,927,580,3
77,927,602,3
78,927,604,3
79,927,612,3
80,928,609,3
81,928,635,3
82,927,647,3
83,928,625,3
84,927,637,3
85,928,620,3
86,927,635,3
87,927,638,3
88,928,638,3
89,928,641,3
90,928,649,3
91,928,663,3
92,927,662,3
93,927,665,3
94,927,658,3
95,927,661,3
96,927,656,3
97,927,654,3
98,927,665,3
99,927,671,3
100,927,669,3
101,927,674,3
102,927,687,3
103,927,689,3
104,927,688,3
105,927,696,3
106,927,688,3
107,927,677,3
108,927,675,3
109,927,666,3
110,928,658,3
111,927,652,3
112,928,648,3
113,928,647,3
114,928,641,3
115,928,634,3
116,928,624,3
117,928,615,3
118,928,616,3
119,928,613,3
121,928,602,3
123,928,602,3
124,928,603,3
125,928,602,3
126,928,602,3
127,928,605,3
128,928,602,3
129,928,604,3
130,928,603,3
131,928,602,3
132,928,602,3
134,929,603,3
135,928,609,3
136,927,623,3
137,928,636,3
138,928,635,3
139,928,638,3
140,928,634,3
141,928,638,3
142,928,632,3
143,928,636,3
144,928,635,3
145,928,634,3
146,928,624,3
147,928,621,3
148,928,616,3
149,928,617,3
150,928,614,3
151,928,614,3
152,928,614,3
153,929,612,3
154,928,612,3
157,929,609,3
160,929,604,3
161,929,602,3
162,929,607,3
163,929,603,3
165,929,604,3
166,929,604,3
167,929,604,3
168,928,650,3
169,929,643,3
170,929,638,3
171,929,643,3
172,929,635,3
174,928,618,3
175,928,614,3
176,928,611,3
177,928,609,3
178,928,603,3
179,927,605,3
180,928,604,3
181,928,604,3
182,928,620,3
183,928,601,3
184,928,632,3
185,928,582,3
186,928,568,3
187,927,562,3
188,929,547,3
189,928,538,3
190,928,526,3
191,928,516,3
192,928,511,3
193,928,514,3
194,928,511,3
195,927,506,3
196,927,505,3
197,928,482,3
198,928,477,3
199,927,443,3
200,928,462,3
201,927,444,3
202,928,466,3
203,927,463,3
204,927,428,3
205,927,459,3
206,928,466,3
