tframe,y,x,track_no
1,833,533,1
2,834,528,1
3,833,523,1
4,833,522,1
5,834,524,1
6,835,520,1
7,834,522,1
8,835,522,1
9,834,524,1
10,834,511,1
11,834,506,1
19,835,521,1
20,834,522,1
21,834,518,1
22,818,522,1
23,820,524,1
24,818,518,1
25,818,516,1
27,822,524,1
28,818,522,1
29,820,523,1
31,820,524,1
32,820,524,1
33,820,524,1
34,820,526,1
35,820,528,1
36,820,534,1
37,820,528,1
38,820,526,1
39,820,528,1
40,820,528,1
41,820,528,1
42,820,528,1
43,818,518,1
44,820,528,1
45,820,528,1
46,818,518,1
47,820,518,1
48,820,518,1
49,820,518,1
50,820,514,1
53,820,511,1
54,820,512,1
57,820,524,1
58,820,546,1
59,820,548,1
60,822,554,1
61,820,560,1
62,818,562,1
63,820,574,1
64,820,576,1
65,820,586,1
66,820,596,1
67,824,612,1
68,820,620,1
69,820,618,1
70,818,618,1
71,820,618,1
72,820,618,1
73,820,611,1
75,820,619,1
76,818,618,1
77,820,626,1
78,818,648,1
79,818,654,1
80,820,672,1
81,818,678,1
82,820,685,1
83,820,711,1
86,818,726,1
87,820,730,1
88,818,733,1
89,820,753,1
90,818,756,1
91,818,758,1
92,820,754,1
93,818,748,1
94,818,755,1
95,818,765,1
96,820,767,1
97,820,778,1
98,820,787,1
99,820,798,1
100,820,796,1
101,822,811,1
103,820,821,1
104,820,831,1
107,818,818,1
108,820,818,1
109,818,818,1
110,820,818,1
111,820,828,1
112,820,830,1
113,820,832,1
114,820,836,1
117,485,1365,1
118,485,1357,1
119,485,1349,1
120,484,1336,1
121,484,1327,1
122,484,1323,1
123,484,1320,1
124,484,1304,1
125,484,1289,1
126,484,1277,1
127,485,1265,1
128,485,1259,1
129,485,1251,1
130,485,1239,1
131,484,1236,1
132,483,1231,1
133,483,1226,1
134,483,1227,1
135,483,1221,1
136,483,1217,1
137,484,1213,1
138,484,1201,1
139,484,1203,1
140,484,1194,1
141,484,1187,1
142,484,1178,1
143,484,1173,1
144,484,1168,1
145,484,1155,1
146,484,1147,1
147,484,1139,1
148,484,1134,1
149,484,1131,1
150,484,1130,1
151,483,1130,1
152,484,1117,1
153,484,1108,1
154,484,1099,1
155,485,1093,1
156,485,1087,1
157,485,1085,1
158,485,1076,1
159,484,1069,1
160,485,1060,1
161,485,1051,1
162,485,1044,1
163,484,1039,1
164,483,1036,1
165,483,1031,1
166,483,1025,1
167,483,1020,1
168,483,1017,1
169,484,1014,1
170,484,1008,1
171,484,1002,1
172,484,998,1
173,484,991,1
174,484,990,1
175,484,988,1
176,484,974,1
177,484,969,1
178,483,967,1
179,483,953,1
180,483,948,1
181,483,946,1
182,483,943,1
183,484,939,1
184,483,935,1
185,483,935,1
186,483,934,1
187,483,935,1
188,483,934,1
189,483,933,1
190,483,935,1
191,483,934,1
192,483,932,1
193,483,929,1
194,483,927,1
195,483,927,1
196,483,926,1
197,484,920,1
198,484,917,1
199,484,915,1
200,484,913,1
201,483,914,1
202,483,913,1
203,483,911,1
204,483,904,1
205,483,896,1
206,483,891,1
207,483,884,1
208,482,881,1
209,482,876,1
210,482,872,1
211,482,864,1
212,482,859,1
1,92,981,2
2,91,988,2
3,91,993,2
4,91,998,2
5,91,1009,2
6,91,1022,2
7,89,1028,2
8,90,1027,2
9,90,1033,2
10,90,1034,2
11,90,1044,2
12,91,1049,2
13,90,1055,2
14,89,1064,2
15,89,1065,2
16,90,1066,2
17,91,1068,2
18,90,1073,2
19,90,1073,2
20,89,1078,2
21,90,1084,2
23,89,1104,2
24,89,1110,2
25,89,1116,2
26,90,1124,2
27,90,1130,2
28,90,1134,2
29,90,1141,2
30,90,1142,2
31,91,1150,2
32,90,1161,2
33,90,1161,2
34,89,1167,2
35,90,1169,2
36,89,1172,2
37,89,1175,2
38,89,1183,2
39,90,1187,2
40,90,1180,2
41,89,1182,2
42,89,1182,2
43,90,1192,2
44,89,1195,2
45,90,1193,2
46,90,1191,2
47,91,1191,2
48,91,1196,2
49,91,1202,2
50,90,1206,2
51,90,1204,2
52,89,1204,2
53,90,1202,2
54,89,1202,2
55,89,1202,2
56,89,1202,2
57,90,1201,2
58,90,1203,2
59,90,1202,2
60,90,1202,2
61,91,1204,2
62,91,1205,2
63,91,1208,2
64,91,1209,2
65,91,1205,2
66,90,1202,2
67,89,1201,2
68,89,1202,2
69,89,1201,2
70,90,1201,2
71,90,1201,2
72,90,1201,2
73,90,1201,2
74,90,1201,2
75,90,1201,2
76,89,1201,2
77,89,1201,2
78,89,1201,2
79,89,1201,2
80,89,1203,2
81,89,1202,2
82,89,1202,2
83,89,1202,2
84,89,1201,2
85,89,1201,2
86,89,1202,2
87,89,1202,2
88,89,1202,2
89,89,1202,2
90,89,1202,2
91,89,1202,2
92,89,1202,2
93,89,1202,2
94,89,1201,2
95,89,1201,2
96,89,1201,2
97,89,1200,2
98,89,1201,2
99,89,1201,2
100,89,1202,2
101,89,1202,2
102,89,1202,2
103,89,1202,2
104,89,1202,2
105,89,1202,2
106,89,1202,2
