tframe,y,x,track_no
1,589,533,1
2,589,526,1
3,587,522,1
4,588,519,1
5,587,512,1
6,588,505,1
7,588,501,1
8,588,495,1
9,588,481,1
10,587,473,1
11,587,466,1
12,588,463,1
13,587,454,1
14,587,446,1
15,587,440,1
16,587,437,1
17,588,434,1
18,588,428,1
19,588,427,1
20,588,423,1
21,588,416,1
22,589,414,1
23,588,410,1
24,587,405,1
25,587,396,1
26,587,393,1
27,587,386,1
28,587,381,1
29,588,375,1
30,591,371,1
31,591,367,1
32,590,359,1
33,591,357,1
34,590,350,1
35,590,344,1
36,591,339,1
37,591,333,1
38,591,330,1
39,591,327,1
40,591,324,1
41,591,317,1
44,913,0,1
45,913,18,1
46,913,28,1
47,913,38,1
48,913,51,1
49,913,61,1
50,913,69,1
51,913,74,1
52,913,83,1
53,913,89,1
54,913,99,1
55,913,104,1
56,913,116,1
57,913,122,1
58,913,123,1
59,912,119,1
60,913,119,1
61,913,119,1
62,913,119,1
63,912,119,1
64,913,119,1
65,913,119,1
66,913,119,1
67,913,119,1
68,913,119,1
69,913,119,1
70,913,119,1
71,913,119,1
72,913,119,1
73,913,1193,1
74,913,1189,1
75,913,1189,1
76,912,1187,1
77,912,1185,1
78,912,1183,1
79,912,1181,1
80,912,1177,1
81,912,1173,1
82,912,1170,1
83,912,1166,1
84,912,1162,1
85,912,1158,1
86,912,1157,1
87,912,1153,1
88,912,1151,1
89,911,1151,1
90,911,1147,1
91,910,1143,1
92,910,1139,1
93,911,1136,1
94,911,1137,1
95,911,1134,1
96,911,1130,1
97,911,1128,1
98,911,1124,1
99,911,1121,1
100,911,1118,1
101,911,1111,1
102,911,1109,1
103,911,1107,1
104,911,1099,1
105,911,1096,1
106,911,1090,1
107,911,1087,1
108,911,1083,1
109,911,1077,1
110,911,1070,1
111,911,1065,1
112,910,1062,1
113,910,1059,1
114,910,1057,1
115,910,1053,1
116,910,1049,1
117,910,1045,1
118,910,1044,1
119,909,1043,1
120,909,1041,1
121,910,1039,1
122,910,1037,1
123,910,1033,1
124,910,1032,1
125,910,1027,1
126,910,1023,1
127,909,1021,1
128,909,1019,1
129,910,1019,1
130,910,1016,1
131,910,1015,1
132,910,1015,1
133,910,1011,1
134,910,1009,1
135,910,1001,1
136,910,997,1
137,910,993,1
138,910,989,1
139,910,985,1
140,910,983,1
141,910,981,1
142,910,979,1
143,910,976,1
144,910,974,1
145,910,969,1
146,910,967,1
147,910,963,1
148,910,959,1
149,910,957,1
150,909,953,1
151,909,949,1
152,909,945,1
153,909,942,1
154,909,940,1
155,909,937,1
156,909,933,1
157,909,931,1
158,908,925,1
159,908,925,1
160,908,921,1
161,908,915,1
162,908,910,1
163,908,905,1
164,908,897,1
165,908,891,1
166,908,889,1
167,907,885,1
168,907,879,1
169,908,877,1
170,908,873,1
171,908,871,1
172,907,869,1
173,907,865,1
174,906,862,1
175,906,858,1
176,906,856,1
177,907,854,1
178,906,851,1
179,906,847,1
180,906,844,1
181,906,842,1
182,907,841,1
183,907,836,1
184,906,832,1
185,906,828,1
186,906,825,1
187,906,822,1
188,907,820,1
189,906,818,1
190,906,817,1
191,906,815,1
192,906,814,1
193,907,810,1
194,906,806,1
195,906,803,1
196,906,798,1
197,906,797,1
198,906,793,1
199,906,787,1
200,906,784,1
201,906,781,1
202,907,777,1
203,906,773,1
204,906,771,1
205,906,769,1
206,906,765,1
207,906,761,1
208,906,758,1
209,905,756,1
1,551,922,2
2,551,913,2
3,550,907,2
4,550,898,2
5,549,886,2
6,549,884,2
7,550,884,2
8,550,876,2
9,550,868,2
10,549,865,2
11,549,859,2
12,549,852,2
13,549,844,2
14,549,833,2
15,550,823,2
16,550,815,2
17,550,807,2
18,550,797,2
19,550,790,2
20,550,784,2
21,550,777,2
22,549,771,2
23,550,760,2
24,551,754,2
25,551,751,2
26,551,747,2
27,551,743,2
28,551,739,2
