tframe,y,x,track_no
1,833,565,1
2,833,554,1
3,833,553,1
4,833,547,1
5,832,524,1
6,835,501,1
7,832,492,1
8,835,479,1
9,834,457,1
10,834,438,1
11,834,430,1
12,834,405,1
13,832,405,1
14,834,402,1
16,834,384,1
17,834,366,1
18,834,348,1
19,834,339,1
20,834,320,1
21,834,310,1
22,834,303,1
23,834,295,1
24,834,284,1
25,834,270,1
26,834,250,1
27,834,229,1
28,834,230,1
29,834,210,1
30,835,192,1
31,835,178,1
32,835,143,1
33,835,141,1
34,835,135,1
35,835,132,1
36,834,120,1
37,835,123,1
38,835,130,1
39,835,138,1
40,835,129,1
41,837,123,1
42,836,120,1
43,835,114,1
44,836,110,1
45,836,108,1
46,835,91,1
47,835,73,1
48,835,59,1
49,835,54,1
50,835,40,1
51,835,23,1
52,835,13,1
53,835,0,1
54,835,0,1
55,835,0,1
58,484,1368,1
59,169,1367,1
60,484,1368,1
61,444,1361,1
62,484,1365,1
63,444,1355,1
64,483,1356,1
65,445,1348,1
66,484,1351,1
67,445,1342,1
68,484,1340,1
69,444,1336,1
70,484,1341,1
71,444,1324,1
72,485,1337,1
73,444,1316,1
74,485,1336,1
75,445,1316,1
76,485,1296,1
77,444,1296,1
78,485,103,1
79,444,1292,1
80,485,98,1
81,445,985,1
82,445,84,1
83,445,94,1
84,445,69,1
85,444,73,1
86,444,51,1
87,444,52,1
88,443,46,1
89,444,0,1
90,443,35,1
91,443,9,1
92,443,0,1
95,444,0,1
96,443,57,1
97,444,82,1
98,443,82,1
99,445,86,1
100,444,96,1
101,444,102,1
102,445,98,1
103,444,107,1
104,445,128,1
105,444,124,1
106,444,143,1
107,444,117,1
108,444,157,1
109,444,124,1
110,444,98,1
111,444,125,1
112,443,75,1
113,443,123,1
114,444,47,1
115,443,113,1
116,443,22,1
117,444,112,1
118,444,12,1
119,444,0,1
120,443,0,1
121,442,0,1
122,443,0,1
123,442,0,1
124,443,0,1
125,442,6,1
126,442,0,1
127,442,0,1
128,442,0,1
129,442,0,1
130,442,0,1
131,442,0,1
132,442,0,1
133,442,0,1
134,442,0,1
135,443,0,1
136,442,3,1
137,442,0,1
140,336,41,1
141,344,50,1
142,346,78,1
143,344,69,1
144,345,99,1
145,344,100,1
146,344,131,1
147,344,121,1
148,345,138,1
149,345,119,1
150,344,157,1
151,344,114,1
152,344,178,1
153,345,85,1
154,344,203,1
155,345,62,1
156,345,222,1
157,345,44,1
158,345,262,1
159,345,42,1
160,345,284,1
161,344,25,1
162,345,300,1
163,345,29,1
164,345,315,1
165,344,27,1
166,345,276,1
167,345,23,1
168,344,282,1
169,344,25,1
170,345,287,1
171,344,46,1
172,345,290,1
173,344,56,1
174,345,290,1
175,345,51,1
176,345,306,1
177,348,54,1
178,345,252,1
179,346,50,1
180,345,246,1
181,345,61,1
182,348,240,1
183,346,69,1
184,346,240,1
185,344,82,1
186,346,240,1
187,348,82,1
191,346,1113,1
192,346,119,1
193,346,116,1
194,346,119831,1
195,346,116,1
197,346,1233,1
198,346,85,1
199,346,1236,1
200,346,51,1
201,346,1240,1
202,346,3,1
203,348,1146,1
204,346,1310,1
205,346,1172,1
206,345,1312,1
207,346,1157,1
208,346,1305,1
209,345,1177,1
