tframe,y,x,track_no
5,1098,898,1
11,1098,898,1
16,1098,898,1
21,1098,898,1
24,1098,898,1
42,1098,754,1
45,1098,752,1
48,1083,665,1
50,1081,678,1
51,1083,751,1
52,1081,663,1
53,1082,647,1
54,1082,659,1
55,1081,636,1
56,1082,630,1
57,1082,532,1
58,1082,600,1
59,1082,625,1
60,1082,557,1
61,1083,578,1
62,1082,570,1
63,1083,574,1
64,1083,571,1
65,1083,50969,1
67,1083,504,1
68,1083,568,1
69,1083,568,1
70,1083,596,1
71,1083,552,1
72,1083,553,1
73,1083,518,1
74,1083,539,1
75,1083,522,1
76,1083,517,1
77,1083,514,1
78,1083,521,1
79,1083,517,1
80,1083,513,1
81,1083,524,1
82,1083,511,1
83,1084,522,1
85,1083,484,1
86,1083,478,1
87,1083,478,1
88,1084,816,1
89,1083,447,1
90,1083,823,1
91,1083,459,1
92,1083,822,1
93,1083,851,1
94,1083,822,1
95,1083,932,1
96,1083,833,1
97,1083,927,1
98,1083,818,1
100,1083,848,1
104,274,832,1
105,273,828,1
106,274,830,1
107,274,838,1
108,274,854,1
109,274,863,1
110,273,862,1
111,274,855,1
112,274,868,1
113,274,889,1
114,274,864,1
115,274,843,1
116,274,863,1
117,274,852,1
118,274,861,1
119,274,864,1
120,274,861,1
121,273,839,1
122,274,855,1
123,274,821,1
124,274,858,1
125,274,822,1
126,274,853,1
127,274,809,1
128,274,889,1
129,273,805,1
130,274,789,1
131,274,896,1
132,274,694,1
133,274,784,1
134,274,656,1
135,274,778,1
136,274,635,1
137,273,778,1
138,274,631,1
139,272,678,1
140,273,699,1
141,274,609,1
142,273,693,1
143,273,578,1
144,274,579,1
145,274,579,1
146,274,579,1
147,274,579,1
148,274,514,1
149,274,568,1
150,274,579,1
151,274,545,1
152,274,576,1
153,274,534,1
154,274,569,1
155,274,536,1
156,274,530,1
157,274,468,1
158,274,521,1
159,274,464,1
160,274,507,1
1,1029,42,2
2,1028,68,2
3,1028,75,2
4,1028,61,2
5,1028,31,2
6,1029,57,2
7,1028,55,2
8,1028,56,2
9,1028,61,2
10,1028,59,2
11,1028,23,2
12,1030,28,2
13,1028,16,2
14,1028,31,2
15,1029,10,2
16,1029,31,2
17,1028,26,2
18,1029,44,2
19,1028,30,2
20,1028,58,2
21,1029,56,2
22,1029,64,2
23,1029,30,2
24,1028,64,2
25,1029,45,2
26,1029,61,2
27,1029,60,2
28,1028,55,2
29,1029,56,2
30,1027,56,2
31,1029,55,2
32,1029,56,2
33,1029,56,2
34,1029,56,2
35,1029,46,2
36,1029,48,2
41,398,1364,2
42,398,1357,2
43,398,1342,2
44,399,1294,2
45,399,1196,2
46,399,1123,2
47,398,1176,2
48,399,1164,2
49,399,1177,2
50,399,1177,2
51,399,1158,2
52,398,1129,2
53,399,1119,2
54,399,1150,2
55,399,1117,2
56,399,1186,2
57,399,1109,2
58,399,1156,2
59,399,1117,2
60,399,1094,2
61,399,1100,2
62,399,1087,2
63,399,1095,2
64,399,1085,2
65,399,1076,2
66,399,1009,2
67,399,1067,2
68,399,1009,2
69,399,960,2
70,400,954,2
71,399,952,2
72,400,944,2
73,399,955,2
74,400,935,2
75,400,957,2
76,400,998,2
77,399,944,2
78,400,986,2
79,400,944,2
80,400,948,2
81,400,839,2
82,400,943,2
83,400,851,2
84,400,921,2
85,400,873,2
86,400,919,2
87,400,861,2
88,401,915,2
89,400,837,2
90,401,907,2
91,400,890,2
92,403,903,2
93,401,872,2
94,401,875,2
95,401,757,2
96,401,872,2
97,401,779,2
98,401,874,2
99,402,769,2
100,402,867,2
101,402,763,2
102,402,861,2
103,402,796,2
104,402,859,2
105,402,793,2
106,402,859,2
107,402,763,2
108,402,859,2
109,402,757,2
110,402,855,2
111,402,752,2
112,402,856,2
113,402,745,2
114,402,853,2
115,402,743,2
116,181,852,2
117,402,790,2
118,402,833,2
119,402,771,2
120,403,838,2
121,402,767,2
122,402,815,2
123,402,727,2
124,402,807,2
125,402,714,2
126,402,807,2
127,402,688,2
128,402,809,2
129,402,572,2
130,402,806,2
131,402,435,2
132,402,579,2
133,402,884,2
134,402,445,2
135,402,476,2
136,402,478,2
137,402,479,2
138,402,438,2
139,402,463,2
140,402,456,2
141,402,476,2
142,402,478,2
143,402,472,2
144,402,478,2
145,402,478,2
146,403,479,2
147,402,488,2
148,403,479,2
149,402,489,2
150,403,479,2
151,402,449,2
152,403,479,2
153,402,456,2
154,403,479,2
155,402,455,2
156,402,423,2
157,403,496,2
158,403,444,2
159,402,403,2
160,403,427,2
161,403,366,2
162,403,406,2
163,403,351,2
164,403,338,2
165,403,332,2
166,403,320,2
167,403,320,2
168,403,328,2
169,403,291,2
170,403,266,2
171,403,245,2
172,403,236,2
173,403,194,2
174,403,224,2
175,403,204,2
176,403,209,2
177,403,174,2
178,403,195,2
179,403,174,2
180,403,179,2
181,403,160,2
182,403,161,2
183,403,160,2
184,403,161,2
185,403,167,2
186,403,129,2
187,403,156,2
188,403,145,2
189,403,138,2
190,403,136,2
191,403,138,2
192,403,140,2
193,403,105,2
194,403,122,2
195,403,120,2
196,403,93,2
197,403,100,2
198,403,117,2
199,403,109,2
200,403,117,2
201,403,90,2
202,403,99,2
203,403,117,2
204,403,123,2
205,403,110,2
206,403,211,2
207,403,116,2
208,403,169,2
209,403,50,2
210,403,172,2
211,403,50,2
212,403,50,2
213,403,164,2
1,433,701,3
2,433,720,3
3,433,799,3
4,433,799,3
5,433,796,3
6,433,794,3
7,433,792,3
8,433,890,3
9,433,886,3
10,433,890,3
11,433,888,3
12,433,886,3
13,433,889,3
14,433,884,3
15,433,882,3
16,433,877,3
17,433,982,3
18,433,877,3
19,433,877,3
20,434,875,3
21,433,873,3
22,434,872,3
23,433,869,3
24,433,865,3
25,433,862,3
26,434,858,3
27,434,855,3
28,433,857,3
29,434,856,3
30,434,853,3
31,434,849,3
32,434,849,3
33,434,846,3
34,434,844,3
35,434,848,3
36,434,844,3
37,433,844,3
38,434,843,3
39,433,841,3
40,434,837,3
41,434,832,3
42,434,834,3
43,434,832,3
44,434,832,3
45,434,834,3
46,434,830,3
47,434,829,3
48,434,828,3
49,434,828,3
50,434,827,3
51,434,826,3
52,434,828,3
53,434,823,3
54,434,828,3
55,434,823,3
56,434,824,3
57,434,823,3
58,434,819,3
59,434,823,3
60,434,817,3
61,434,819,3
62,434,817,3
63,434,819,3
64,434,815,3
65,434,818,3
66,434,813,3
67,434,811,3
68,434,810,3
69,434,806,3
70,434,807,3
71,434,803,3
72,434,895,3
74,434,897,3
75,434,790,3
76,139,1334,3
77,282,895,3
81,282,694,3
82,518,856,3
83,282,690,3
84,518,864,3
85,282,676,3
86,518,873,3
87,282,673,3
88,518,905,3
89,282,666,3
90,280,596,3
91,282,817,3
92,280,594,3
93,282,808,3
94,282,576,3
95,282,883,3
96,282,573,3
97,280,802,3
98,280,596,3
99,280,802,3
100,280,573,3
101,280,817,3
102,280,579,3
103,282,827,3
104,278,579,3
105,280,848,3
106,280,573,3
107,280,855,3
108,280,571,3
109,280,862,3
110,280,596,3
111,278,868,3
112,280,567,3
113,280,861,3
114,278,569,3
115,280,859,3
116,280,564,3
117,280,857,3
118,276,533,3
119,282,851,3
120,280,594,3
121,280,858,3
122,278,570,3
123,280,582,3
124,280,879,3
125,278,579,3
126,278,893,3
127,278,578,3
128,278,828,3
129,278,576,3
130,278,828,3
131,280,608,3
132,280,896,3
133,280,837,3
134,280,893,3
135,282,836,3
136,280,891,3
137,280,834,3
138,280,886,3
139,282,836,3
140,280,884,3
141,282,838,3
142,280,882,3
143,282,843,3
144,280,882,3
145,280,955,3
146,280,884,3
147,282,952,3
148,280,885,3
149,280,983,3
150,280,881,3
151,282,990,3
152,280,884,3
153,280,995,3
154,278,877,3
155,282,981,3
156,280,872,3
157,280,978,3
158,282,993,3
159,282,968,3
160,280,982,3
161,278,982,3
162,282,977,3
163,280,974,3
164,282,976,3
165,280,974,3
166,280,957,3
167,278,982,3
168,280,970,3
169,278,974,3
170,278,964,3
171,280,974,3
172,278,936,3
173,280,971,3
174,278,928,3
175,280,974,3
176,280,928,3
177,280,998,3
178,278,926,3
179,274,999,3
180,278,922,3
181,274,920,3
182,274,997,3
183,274,926,3
184,274,997,3
185,274,948,3
186,274,996,3
187,274,974,3
188,274,993,3
189,274,864,3
190,413,994,3
191,274,8,3
192,274,839,3
193,274,993,3
194,274,873,3
195,274,992,3
