tframe,y,x,track_no
1,589,5,1
2,589,14,1
3,590,29,1
4,589,38,1
5,589,48,1
6,590,56,1
7,590,65,1
8,589,78,1
9,589,91,1
10,589,102,1
11,589,118,1
12,589,119,1
13,589,125,1
14,590,133,1
15,589,141,1
16,589,153,1
17,589,168,1
18,589,177,1
19,589,190,1
20,589,200,1
21,588,208,1
22,588,212,1
23,588,216,1
24,588,224,1
25,588,238,1
26,588,250,1
27,588,260,1
28,588,264,1
29,589,268,1
30,589,278,1
31,588,286,1
32,589,294,1
33,589,300,1
34,589,309,1
35,589,313,1
36,589,326,1
37,590,338,1
38,589,338,1
39,588,345,1
40,588,355,1
41,588,359,1
42,589,370,1
43,589,375,1
44,589,378,1
45,589,386,1
46,589,396,1
47,590,392,1
48,589,397,1
49,589,394,1
50,588,396,1
51,587,392,1
52,588,394,1
53,588,395,1
54,587,399,1
55,588,393,1
56,589,398,1
57,589,398,1
58,589,397,1
59,589,398,1
60,589,398,1
61,589,397,1
62,589,394,1
63,589,387,1
64,589,379,1
65,589,368,1
66,589,365,1
67,589,363,1
68,588,356,1
69,590,351,1
70,589,352,1
71,589,348,1
72,589,337,1
73,589,333,1
74,587,329,1
75,589,326,1
76,591,318,1
77,589,309,1
78,591,299,1
79,590,287,1
80,590,278,1
81,589,271,1
82,588,269,1
83,589,260,1
84,589,251,1
85,589,244,1
86,588,239,1
87,589,234,1
88,589,233,1
89,589,233,1
90,589,234,1
91,589,239,1
92,588,241,1
93,589,247,1
94,588,245,1
95,589,241,1
96,589,239,1
97,590,243,1
98,589,249,1
99,589,248,1
100,589,241,1
101,589,238,1
102,589,241,1
103,589,239,1
104,589,241,1
105,590,239,1
106,590,233,1
107,591,233,1
108,588,230,1
109,588,232,1
110,588,235,1
111,589,230,1
112,589,226,1
113,589,229,1
114,590,223,1
115,590,218,1
116,589,215,1
117,589,209,1
118,589,211,1
119,589,207,1
120,589,207,1
121,588,205,1
122,588,203,1
123,588,197,1
124,588,192,1
125,588,191,1
126,589,184,1
127,589,184,1
128,589,182,1
129,589,182,1
130,589,178,1
131,590,177,1
132,589,175,1
133,589,175,1
134,589,173,1
135,590,163,1
136,589,161,1
137,589,158,1
138,589,155,1
139,589,147,1
140,588,143,1
141,590,140,1
142,590,135,1
143,589,131,1
144,589,128,1
145,589,126,1
146,589,122,1
147,589,122,1
148,590,119,1
149,590,110,1
150,590,103,1
151,590,96,1
152,589,90,1
153,589,85,1
154,589,82,1
155,589,73,1
156,589,73,1
157,589,63,1
158,589,59,1
159,589,59,1
160,589,55,1
161,589,52,1
162,590,48,1
163,589,46,1
164,589,45,1
165,589,37,1
166,589,29,1
167,589,22,1
168,590,14,1
169,590,9,1
170,589,6,1
171,589,0,1
172,589,0,1
173,589,0,1
174,590,0,1
175,590,0,1
176,589,0,1
177,589,0,1
178,590,0,1
179,590,0,1
180,590,0,1
181,590,0,1
182,590,0,1
183,591,3,1
184,590,0,1
185,590,0,1
186,590,0,1
187,590,0,1
188,590,0,1
189,590,0,1
190,591,0,1
191,590,0,1
192,590,0,1
193,590,0,1
194,590,0,1
195,589,0,1
196,590,0,1
197,589,0,1
198,588,0,1
199,588,0,1
200,588,0,1
201,589,0,1
202,589,0,1
203,590,0,1
204,590,0,1
205,590,0,1
206,590,0,1
207,590,0,1
208,590,0,1
209,590,0,1
210,590,0,1
211,590,0,1
212,591,10,1
213,590,22,1
214,589,20,1
215,590,22,1
216,590,11,1
217,590,13,1
218,590,4,1
219,590,4,1
220,590,3,1
