tframe,y,x,track_no
1,941,8,1
2,941,16,1
3,941,32,1
4,941,50,1
5,941,58,1
6,941,73,1
7,940,89,1
8,940,96,1
9,941,99,1
10,941,102,1
11,941,103,1
12,941,102,1
13,941,106,1
14,941,102,1
15,941,102,1
16,941,94,1
17,941,86,1
18,941,83,1
19,941,84,1
20,941,78,1
21,941,72,1
22,941,71,1
23,941,68,1
24,941,65,1
25,942,53,1
26,942,49,1
27,942,45,1
28,941,39,1
29,942,33,1
30,941,36,1
31,941,30,1
32,941,27,1
33,941,24,1
34,941,21,1
35,941,15,1
36,941,12,1
37,941,8,1
40,941,1370,1
41,941,1365,1
42,941,1364,1
43,941,1360,1
44,941,1356,1
45,941,1352,1
46,941,1351,1
47,941,1351,1
48,941,1352,1
49,942,1350,1
50,942,1345,1
51,941,1345,1
52,940,1346,1
53,941,1345,1
54,941,1344,1
55,941,1344,1
56,940,1345,1
57,940,1345,1
58,940,1346,1
59,941,1346,1
60,941,1347,1
61,940,1348,1
62,941,1347,1
63,940,1346,1
64,941,1345,1
65,940,1349,1
66,940,1356,1
67,940,1355,1
68,940,1361,1
69,940,1362,1
70,940,1360,1
71,941,1361,1
74,530,9,1
75,530,19,1
76,530,37,1
77,530,43,1
78,530,55,1
79,530,64,1
80,530,75,1
81,530,85,1
82,530,97,1
83,530,104,1
84,529,111,1
85,529,121,1
86,529,127,1
87,530,133,1
88,530,141,1
89,530,147,1
90,530,159,1
91,530,164,1
92,530,174,1
93,530,177,1
94,530,185,1
95,530,191,1
96,530,201,1
97,530,205,1
98,530,213,1
99,530,222,1
100,530,226,1
101,530,224,1
102,530,227,1
103,530,229,1
104,530,225,1
105,530,217,1
106,530,213,1
107,530,205,1
108,530,193,1
109,530,188,1
110,530,177,1
111,530,169,1
112,530,162,1
113,530,161,1
114,530,159,1
115,530,157,1
116,530,155,1
117,530,156,1
118,530,154,1
119,530,158,1
120,530,157,1
121,530,152,1
122,530,153,1
123,530,147,1
124,530,147,1
125,530,140,1
126,530,137,1
127,530,129,1
128,530,125,1
129,530,120,1
130,530,119,1
131,530,112,1
132,530,112,1
133,530,111,1
134,530,111,1
135,530,107,1
136,531,103,1
137,532,94,1
138,532,93,1
139,530,87,1
140,530,80,1
141,530,81,1
142,530,80,1
143,530,75,1
144,530,75,1
145,530,73,1
146,530,67,1
147,530,67,1
148,530,69,1
149,530,69,1
150,530,62,1
151,530,65,1
152,530,64,1
153,530,64,1
154,530,60,1
155,529,61,1
156,529,58,1
157,530,56,1
158,530,55,1
159,530,42,1
160,530,36,1
161,530,32,1
162,531,24,1
163,531,17,1
164,531,9,1
165,532,6,1
166,532,6,1
167,532,4,1
168,532,2,1
171,233,1364,1
172,233,1348,1
173,233,1332,1
174,233,1317,1
175,233,1300,1
176,233,1285,1
177,233,1269,1
178,233,1257,1
179,233,1242,1
180,233,1230,1
181,233,1219,1
182,233,1207,1
183,232,1195,1
184,232,1182,1
185,232,1173,1
186,232,1165,1
187,233,1155,1
188,233,1146,1
189,233,1141,1
190,232,1133,1
191,232,1128,1
192,232,1116,1
193,232,1106,1
194,232,1098,1
195,232,1089,1
196,233,1082,1
197,233,1071,1
198,233,1062,1
199,233,1048,1
200,232,1038,1
201,232,1030,1
202,232,1023,1
203,232,1017,1
204,232,1015,1
205,233,1008,1
206,233,1002,1
207,233,994,1
208,233,989,1
209,233,984,1
210,233,979,1
211,232,971,1
212,232,963,1
213,232,958,1
214,233,953,1
215,233,948,1
216,233,940,1
217,233,933,1
218,232,9,1
1,524,7,2
2,623,18,2
3,623,34,2
4,624,43,2
5,624,52,2
6,623,64,2
7,623,70,2
8,623,84,2
9,623,102,2
10,624,115,2
11,623,124,2
12,623,136,2
13,623,146,2
14,624,152,2
15,624,158,2
16,624,170,2
17,623,162,2
18,623,170,2
19,623,170,2
20,623,170,2
21,623,170,2
22,624,170,2
23,623,172,2
24,622,174,2
25,622,174,2
26,623,174,2
27,623,172,2
28,623,172,2
29,623,172,2
30,623,175,2
31,623,176,2
32,624,179,2
33,624,174,2
34,624,174,2
35,623,184,2
36,623,178,2
37,624,182,2
38,622,180,2
39,622,178,2
40,622,176,2
41,622,172,2
42,622,172,2
43,622,172,2
44,622,172,2
45,622,174,2
46,622,170,2
47,622,170,2
48,622,170,2
49,622,170,2
50,622,172,2
51,622,174,2
52,622,174,2
53,622,178,2
54,622,180,2
55,622,184,2
56,622,184,2
57,622,188,2
58,622,184,2
59,622,180,2
60,622,182,2
61,622,186,2
62,622,184,2
63,622,186,2
64,622,190,2
65,622,190,2
66,622,190,2
67,622,194,2
68,622,190,2
