tframe,y,x,track_no
1,928,1366,1
2,928,1364,1
3,928,1353,1
4,928,1334,1
5,928,1322,1
8,928,1322,1
9,928,1323,1
10,928,1325,1
11,928,1321,1
12,928,1320,1
13,928,1327,1
14,928,1327,1
15,928,1327,1
16,928,1326,1
18,928,1326,1
19,928,1327,1
20,928,1327,1
22,927,1296,1
24,928,1284,1
25,928,1278,1
26,928,1272,1
27,928,1266,1
28,928,1264,1
29,928,1261,1
30,928,1259,1
31,928,1259,1
32,928,1254,1
33,928,1251,1
34,928,1249,1
35,928,1235,1
36,928,1241,1
37,928,1249,1
38,928,1239,1
39,927,1222,1
40,928,1221,1
41,928,1221,1
42,928,1221,1
43,927,1225,1
44,928,1230,1
45,928,1223,1
46,928,1230,1
48,928,1227,1
49,940,1216,1
50,940,1233,1
51,940,1223,1
52,940,1230,1
54,940,1239,1
56,940,1233,1
58,940,1240,1
59,940,1200,1
60,940,1245,1
61,940,1193,1
62,939,1189,1
63,940,1187,1
64,939,1183,1
65,939,1175,1
66,941,1168,1
67,938,1167,1
68,940,1161,1
69,939,1161,1
70,939,1150,1
72,940,1123,1
73,939,1119,1
74,938,1106,1
75,941,1097,1
76,936,1089,1
77,939,1090,1
78,939,1076,1
79,939,1067,1
80,939,1054,1
81,940,1056,1
82,939,1047,1
83,938,1034,1
87,937,1056,1
88,937,1034,1
89,938,1017,1
90,937,998,1
91,936,996,1
92,935,985,1
94,935,974,1
95,935,961,1
96,935,954,1
100,946,912,1
101,945,904,1
102,945,893,1
103,945,884,1
104,945,878,1
105,945,871,1
106,945,862,1
107,945,854,1
108,945,844,1
109,945,840,1
110,945,827,1
111,945,821,1
112,946,814,1
113,945,802,1
114,945,797,1
115,946,787,1
116,946,777,1
119,946,761,1
120,946,755,1
121,946,748,1
122,946,735,1
123,946,732,1
124,946,727,1
125,947,712,1
126,947,709,1
127,947,693,1
128,947,683,1
129,947,675,1
130,947,667,1
131,947,659,1
132,946,654,1
134,947,650,1
135,947,644,1
136,946,636,1
137,947,625,1
138,947,621,1
139,947,613,1
140,947,612,1
141,947,605,1
142,946,605,1
143,946,602,1
144,946,594,1
145,946,591,1
146,947,585,1
147,947,577,1
148,947,568,1
149,947,561,1
150,947,553,1
151,947,544,1
152,947,532,1
153,947,523,1
154,947,513,1
155,947,511,1
156,947,512,1
157,947,504,1
158,947,503,1
159,947,497,1
160,947,498,1
161,947,495,1
162,947,486,1
163,947,477,1
164,947,468,1
165,947,462,1
166,947,458,1
167,947,436,1
168,947,425,1
169,947,418,1
170,947,409,1
171,947,400,1
172,947,387,1
173,947,379,1
174,947,364,1
175,947,362,1
176,947,347,1
177,947,343,1
178,947,345,1
179,947,999,1
180,947,339,1
181,947,333,1
182,947,337,1
183,947,332,1
184,947,329,1
185,947,340,1
186,947,333,1
187,947,334,1
1,906,0,2
2,906,0,2
3,906,0,2
6,822,0,2
7,822,11,2
8,822,20,2
9,822,45,2
10,821,52,2
11,821,78,2
12,821,97,2
13,821,102,2
14,821,101,2
15,821,101,2
18,834,1046,2
19,835,1059,2
20,834,1071,2
21,835,1085,2
22,835,1093,2
24,835,1094,2
26,835,1087,2
27,835,1087,2
28,835,1106,2
29,835,1152,2
30,835,1123,2
31,835,1167,2
32,835,1173,2
33,835,1182,2
34,835,1101,2
35,834,1293,2
36,835,1291,2
37,835,1292,2
38,835,1288,2
39,835,1293,2
40,835,1294,2
41,835,1293,2
42,835,1295,2
43,835,1296,2
44,835,1295,2
45,834,1287,2
46,835,1297,2
47,834,1281,2
48,834,1285,2
49,834,1283,2
50,835,1287,2
51,835,1294,2
52,834,1293,2
53,835,1287,2
54,835,1296,2
55,835,1292,2
56,835,1285,2
57,835,1294,2
58,835,1294,2
59,835,1288,2
60,835,1292,2
61,835,1288,2
62,835,1291,2
63,835,1294,2
64,835,1290,2
65,834,1285,2
66,835,1285,2
67,835,1285,2
68,835,1285,2
69,835,1288,2
70,835,1276,2
71,835,1283,2
72,835,1284,2
73,835,1284,2
74,835,1284,2
75,835,1285,2
76,835,1282,2
77,835,1288,2
78,835,1291,2
79,835,1290,2
80,835,1297,2
81,835,1292,2
82,835,1292,2
83,835,1291,2
84,835,1292,2
85,835,1296,2
86,835,1292,2
87,835,1294,2
88,835,1292,2
89,835,1292,2
90,835,1285,2
91,835,1288,2
92,835,1289,2
93,835,1294,2
94,835,1290,2
95,835,1295,2
96,835,1292,2
97,835,1292,2
98,835,1292,2
99,835,1298,2
100,835,1293,2
