tframe,y,x,track_no
1,589,0,1
2,589,12,1
3,590,26,1
4,589,38,1
5,589,48,1
6,590,56,1
7,590,66,1
8,589,78,1
9,589,91,1
10,589,102,1
11,589,112,1
12,589,119,1
13,589,125,1
14,590,132,1
15,589,141,1
16,589,153,1
17,589,168,1
18,589,179,1
19,589,190,1
20,589,191,1
21,588,197,1
22,588,203,1
23,588,205,1
24,588,206,1
25,589,214,1
26,588,223,1
27,589,232,1
28,589,239,1
29,589,244,1
30,589,248,1
31,589,255,1
32,589,258,1
33,589,260,1
34,589,256,1
35,589,250,1
36,589,246,1
37,590,244,1
38,589,239,1
39,588,233,1
40,588,218,1
41,588,209,1
42,589,197,1
43,588,189,1
44,588,188,1
45,588,179,1
46,589,165,1
47,590,156,1
48,589,151,1
49,588,146,1
50,589,128,1
51,589,120,1
52,589,116,1
53,588,107,1
54,588,100,1
55,587,90,1
56,587,85,1
57,587,80,1
58,587,69,1
59,587,62,1
60,586,51,1
61,587,45,1
62,587,38,1
63,586,35,1
64,586,33,1
65,586,26,1
66,586,21,1
67,586,12,1
68,586,4,1
71,891,1371,1
72,891,1366,1
73,891,1363,1
74,891,1356,1
75,891,1349,1
76,891,1343,1
77,891,1338,1
78,891,1334,1
79,891,1329,1
80,891,1324,1
81,891,1319,1
82,891,1314,1
83,891,1311,1
84,891,1308,1
85,891,1304,1
86,891,1303,1
87,891,1302,1
88,891,1302,1
89,891,1302,1
90,891,1299,1
91,891,1295,1
92,891,1293,1
93,891,1289,1
94,891,1286,1
95,891,1284,1
96,891,1282,1
97,891,1279,1
98,891,1276,1
99,891,1274,1
100,891,1273,1
101,891,1272,1
102,891,1271,1
103,891,1270,1
104,891,1269,1
105,891,1268,1
106,891,1266,1
107,891,1264,1
108,891,1261,1
109,891,1257,1
110,891,1255,1
111,891,1253,1
112,891,1252,1
113,891,1248,1
114,891,1246,1
115,891,1243,1
116,891,1241,1
117,891,1239,1
118,891,1236,1
119,891,1235,1
120,891,1234,1
121,891,1232,1
122,891,1232,1
123,891,1233,1
124,891,1232,1
125,891,1232,1
126,891,1231,1
127,891,1229,1
128,891,1228,1
129,891,1226,1
130,891,1224,1
131,891,1223,1
132,891,1218,1
133,891,1218,1
134,891,1216,1
135,891,1214,1
136,891,1212,1
137,891,1208,1
138,891,1205,1
139,891,1203,1
140,891,1201,1
141,891,1198,1
142,891,1194,1
143,891,1197,1
144,891,1197,1
145,891,1185,1
146,891,1182,1
147,891,1180,1
148,891,1177,1
149,891,1174,1
150,891,1174,1
151,891,1171,1
152,891,1169,1
153,891,1168,1
154,891,1166,1
155,891,1164,1
156,891,1161,1
157,891,1157,1
158,891,1157,1
159,891,1154,1
160,891,1159,1
161,891,1153,1
162,891,1153,1
163,891,1151,1
164,891,1151,1
165,891,1152,1
166,891,1154,1
167,891,1150,1
168,891,1150,1
169,891,1146,1
170,891,1145,1
171,891,1143,1
172,891,1142,1
173,891,1139,1
174,891,1135,1
175,891,1130,1
176,891,1128,1
177,891,1127,1
178,891,1122,1
179,891,1120,1
180,891,1114,1
181,891,1112,1
183,791,1104,1
184,79,1099,1
185,79,1092,1
186,79,1088,1
187,79,1085,1
188,79,1083,1
189,79,1081,1
190,79,1079,1
191,79,1076,1
192,79,1077,1
193,79,1076,1
194,79,1080,1
200,79,1075,1
201,79,1075,1
202,79,1075,1
203,79,1075,1
204,79,1075,1
205,79,1074,1
206,79,1073,1
207,79,1072,1
208,79,1071,1
209,79,1071,1
210,79,1069,1
213,443,832,1
214,443,825,1
215,443,817,1
216,443,814,1
217,443,812,1
218,443,810,1
219,443,805,1
220,443,802,1
221,443,798,1
222,443,793,1
223,442,792,1
224,442,790,1
225,442,788,1
226,443,786,1
227,443,781,1
228,443,778,1
229,443,775,1
230,443,772,1
231,443,769,1
232,443,765,1
233,443,761,1
234,443,759,1
235,443,754,1
1,194,699,2
2,194,721,2
3,194,740,2
4,194,759,2
5,194,775,2
6,194,795,2
7,194,809,2
8,194,819,2
9,194,835,2
10,194,853,2
11,194,866,2
12,194,882,2
13,194,901,2
14,194,918,2
15,195,933,2
16,194,947,2
17,194,965,2
18,194,984,2
19,194,1002,2
20,194,1025,2
21,194,1048,2
22,194,1065,2
23,195,1089,2
24,194,1105,2
25,194,1119,2
26,194,1134,2
27,194,1146,2
28,194,1160,2
29,194,1176,2
30,194,1193,2
31,194,1207,2
32,194,1225,2
33,194,1249,2
34,193,1268,2
35,194,1285,2
36,193,1297,2
37,193,1312,2
38,192,1332,2
39,192,1349,2
40,192,1359,2
41,192,1374,2
44,628,0,2
45,629,12,2
46,629,12,2
47,629,22,2
48,629,34,2
49,628,45,2
50,628,61,2
51,628,75,2
52,629,84,2
53,629,89,2
54,629,103,2
55,629,111,2
56,629,124,2
57,629,133,2
58,629,139,2
59,629,150,2
60,629,154,2
61,628,161,2
62,630,169,2
63,629,177,2
64,629,179,2
65,629,185,2
66,629,189,2
67,628,191,2
68,629,193,2
69,629,202,2
70,629,210,2
71,629,222,2
72,629,220,2
73,629,229,2
74,629,230,2
75,629,232,2
76,628,234,2
77,628,238,2
78,628,240,2
79,628,248,2
80,628,255,2
81,628,263,2
82,629,265,2
83,629,269,2
84,628,280,2
85,628,284,2
86,628,289,2
87,628,289,2
88,628,290,2
89,628,289,2
90,628,291,2
91,628,293,2
92,628,299,2
93,628,307,2
94,628,308,2
95,628,309,2
96,628,309,2
97,628,311,2
98,628,310,2
99,628,309,2
100,628,304,2
101,628,301,2
102,628,298,2
103,628,297,2
104,628,295,2
105,628,291,2
106,628,281,2
107,628,273,2
108,628,267,2
109,628,262,2
110,628,257,2
111,628,250,2
112,628,244,2
113,628,241,2
114,628,235,2
115,628,229,2
116,628,226,2
117,628,222,2
118,628,222,2
119,628,214,2
120,628,206,2
121,628,203,2
122,628,197,2
123,628,193,2
124,628,185,2
125,629,181,2
126,629,175,2
127,629,168,2
128,629,162,2
129,629,159,2
130,628,152,2
131,628,147,2
132,628,137,2
133,628,137,2
134,628,133,2
135,628,126,2
136,628,122,2
137,628,121,2
138,628,117,2
139,628,109,2
140,628,103,2
141,628,97,2
142,628,86,2
143,628,80,2
144,628,75,2
145,628,68,2
146,627,58,2
147,628,49,2
148,628,46,2
149,627,43,2
150,628,36,2
151,628,29,2
152,628,20,2
153,627,12,2
154,627,5,2
155,627,2,2
158,764,2,2
159,764,5,2
160,231,15,2
161,231,24,2
162,231,37,2
163,231,48,2
164,232,54,2
165,232,62,2
166,232,68,2
167,232,81,2
168,232,89,2
169,232,99,2
170,232,101,2
171,232,108,2
172,232,118,2
173,232,119,2
174,232,122,2
175,233,129,2
176,232,135,2
177,232,138,2
178,232,143,2
179,232,147,2
180,232,153,2
181,232,159,2
182,232,165,2
183,231,167,2
184,231,170,2
185,231,176,2
186,231,179,2
187,231,186,2
188,231,195,2
189,231,197,2
190,231,201,2
191,231,207,2
192,231,209,2
193,231,213,2
194,231,215,2
195,231,217,2
196,231,218,2
197,232,221,2
198,232,221,2
199,231,223,2
200,231,225,2
201,231,227,2
202,231,227,2
203,230,236,2
204,231,241,2
205,231,243,2
206,231,249,2
207,231,248,2
208,231,257,2
209,231,263,2
210,231,274,2
211,231,281,2
212,231,287,2
213,231,293,2
214,231,300,2
215,231,308,2
216,231,313,2
217,231,319,2
218,231,329,2
219,231,338,2
220,231,340,2
221,231,347,2
222,231,352,2
223,231,357,2
224,231,362,2
225,231,364,2
226,230,371,2
227,230,378,2
228,230,383,2
229,230,383,2
230,230,388,2
231,230,391,2
232,230,398,2
233,230,404,2
234,230,413,2
1,450,775,3
2,450,780,3
3,450,778,3
4,450,776,3
5,449,771,3
6,450,764,3
7,451,758,3
8,451,755,3
9,451,750,3
10,451,745,3
11,450,741,3
12,450,736,3
13,451,730,3
14,451,726,3
15,452,721,3
16,452,717,3
17,452,712,3
18,452,712,3
19,452,710,3
20,452,708,3
21,452,704,3
22,452,700,3
23,452,699,3
26,838,1374,3
27,838,1368,3
28,838,1364,3
29,838,1360,3
30,838,1356,3
31,838,1349,3
32,838,1344,3
33,838,1341,3
34,838,1339,3
35,839,1333,3
36,839,1329,3
37,838,1324,3
38,838,1321,3
39,838,1318,3
40,838,1316,3
41,838,1312,3
42,838,1304,3
43,838,1296,3
44,838,1291,3
45,838,1288,3
46,838,1285,3
47,838,1282,3
48,838,1278,3
49,838,1274,3
50,838,1269,3
51,838,1264,3
52,838,1259,3
53,838,1255,3
54,838,1251,3
55,838,1248,3
56,838,1245,3
57,838,1241,3
58,838,1239,3
59,838,1239,3
60,838,1235,3
61,838,1232,3
62,838,1230,3
63,838,1226,3
64,839,1222,3
65,838,1220,3
66,838,1217,3
67,838,1215,3
68,838,1214,3
69,838,1212,3
70,838,1210,3
71,838,1208,3
72,838,1206,3
73,838,1200,3
74,838,1196,3
75,838,1191,3
76,838,1190,3
77,838,1187,3
78,838,1183,3
79,838,1179,3
80,838,1178,3
81,838,1174,3
82,838,1171,3
83,838,1169,3
84,838,1166,3
85,838,1163,3
86,838,1160,3
87,838,1158,3
88,838,1150,3
89,838,1148,3
90,838,1147,3
91,838,1146,3
92,838,1146,3
93,838,1145,3
94,838,1142,3
95,838,1141,3
96,838,1140,3
97,838,1138,3
98,838,1138,3
99,838,1138,3
100,839,1138,3
101,838,1137,3
102,838,1136,3
103,838,1136,3
104,838,1135,3
105,838,1136,3
106,838,1135,3
107,838,1134,3
108,838,1134,3
109,838,1132,3
110,838,1133,3
111,838,1130,3
112,838,1127,3
113,838,1122,3
114,838,1120,3
115,838,1120,3
116,838,1120,3
117,838,1116,3
118,838,1111,3
119,838,1115,3
120,838,1111,3
121,838,1116,3
122,838,1117,3
123,838,1112,3
124,838,1114,3
125,838,1116,3
126,838,1112,3
127,838,1116,3
128,838,1114,3
129,838,1114,3
130,838,1116,3
131,838,1118,3
132,838,1117,3
133,838,1114,3
134,838,1114,3
135,838,1108,3
136,838,1116,3
137,838,1110,3
138,838,1108,3
139,838,1108,3
140,838,1106,3
141,838,1104,3
142,838,1108,3
143,838,1102,3
144,838,1102,3
145,838,1102,3
146,838,1104,3
147,838,1104,3
148,838,1104,3
149,838,1104,3
150,838,1102,3
151,838,1102,3
152,838,1102,3
153,838,1106,3
154,838,1106,3
155,838,1106,3
156,838,1106,3
157,838,1106,3
158,838,1104,3
159,838,1106,3
160,838,1106,3
161,838,1104,3
162,838,1104,3
163,838,1105,3
164,838,1104,3
165,838,1104,3
166,838,1104,3
167,838,1102,3
168,838,1102,3
169,838,1102,3
170,838,1100,3
171,838,1098,3
172,838,1098,3
173,838,1096,3
174,838,1096,3
175,838,1093,3
176,838,1092,3
177,838,1090,3
178,838,1089,3
179,838,1086,3
180,838,1082,3
181,838,1082,3
182,838,1082,3
183,838,1082,3
184,838,1082,3
185,838,1082,3
186,838,1082,3
187,838,1082,3
188,838,1082,3
189,838,1078,3
190,838,1076,3
191,838,1074,3
192,838,1072,3
193,839,1072,3
194,838,1070,3
195,838,1066,3
196,838,1064,3
197,838,1064,3
198,838,1060,3
199,838,1058,3
200,838,1060,3
201,838,1057,3
202,838,1057,3
1,1035,0,4
2,1035,0,4
3,1035,0,4
4,1035,0,4
5,1035,0,4
6,1035,0,4
9,629,1368,4
10,629,1357,4
11,629,1343,4
12,629,1338,4
13,629,1329,4
14,629,1322,4
15,629,1317,4
16,629,1311,4
17,629,1309,4
