tframe,y,x,track_no
1,524,7,1
2,623,7,1
3,623,12,1
4,624,19,1
5,624,27,1
6,624,36,1
7,624,43,1
8,625,56,1
9,624,67,1
10,625,74,1
11,625,79,1
12,625,85,1
13,625,91,1
14,624,93,1
15,624,99,1
16,624,106,1
17,624,110,1
18,624,116,1
19,624,123,1
20,624,136,1
21,624,147,1
22,624,156,1
23,624,167,1
24,624,171,1
25,624,183,1
26,624,187,1
27,624,188,1
28,624,186,1
29,624,187,1
30,624,180,1
31,624,178,1
32,624,172,1
33,624,166,1
34,624,166,1
35,624,164,1
36,624,161,1
37,624,151,1
38,624,146,1
39,624,142,1
40,624,136,1
41,624,135,1
42,624,126,1
43,624,118,1
44,624,116,1
45,624,108,1
46,624,106,1
47,624,97,1
48,624,89,1
49,624,86,1
50,624,76,1
51,624,70,1
52,624,62,1
53,624,56,1
54,624,48,1
55,624,42,1
56,624,40,1
57,624,34,1
58,624,31,1
59,624,23,1
60,624,17,1
61,624,18,1
62,624,15,1
63,624,17,1
64,624,10,1
65,624,0,1
66,625,0,1
69,943,652,1
70,943,652,1
71,943,652,1
72,943,652,1
73,943,652,1
74,943,651,1
75,943,651,1
76,943,648,1
77,943,647,1
78,943,647,1
79,943,646,1
80,943,646,1
81,943,643,1
82,943,640,1
83,943,639,1
84,944,639,1
85,943,639,1
86,943,639,1
87,943,640,1
88,943,639,1
89,943,639,1
90,943,639,1
91,943,640,1
92,943,638,1
93,943,639,1
94,943,638,1
95,943,639,1
96,943,639,1
97,943,638,1
98,943,638,1
99,943,635,1
100,943,634,1
101,943,633,1
102,943,631,1
103,943,631,1
104,943,631,1
105,943,631,1
106,943,631,1
107,943,629,1
108,943,627,1
109,943,626,1
110,943,625,1
111,943,622,1
112,943,621,1
113,943,620,1
114,943,616,1
115,943,614,1
116,943,615,1
117,943,613,1
118,943,612,1
119,943,609,1
120,943,607,1
121,943,603,1
122,943,597,1
123,943,597,1
124,943,597,1
125,943,594,1
126,943,594,1
127,943,591,1
128,943,589,1
129,943,589,1
130,943,588,1
131,943,585,1
132,943,580,1
133,943,577,1
134,943,573,1
135,943,571,1
136,943,569,1
137,943,569,1
138,943,565,1
139,943,561,1
140,943,560,1
141,943,556,1
142,943,557,1
143,943,556,1
144,943,556,1
145,943,555,1
146,943,554,1
147,943,552,1
148,943,549,1
149,943,549,1
150,943,547,1
151,943,547,1
152,943,547,1
