tframe,y,x,track_no
1,589,5,1
2,589,0,1
5,552,1373,1
6,553,1368,1
7,553,1363,1
8,553,1356,1
9,553,1347,1
10,553,1340,1
11,553,1334,1
12,553,1328,1
13,553,1324,1
14,553,1319,1
15,553,1314,1
16,553,1308,1
17,553,1298,1
18,553,1291,1
19,553,1283,1
20,553,1276,1
21,553,1270,1
22,553,1264,1
23,553,1259,1
24,553,1253,1
25,553,1245,1
26,553,1237,1
27,553,1232,1
28,553,1228,1
29,553,1224,1
30,553,1220,1
31,553,1216,1
32,553,1211,1
33,553,1208,1
34,553,1204,1
35,553,1200,1
36,553,1195,1
37,553,1187,1
38,553,1181,1
39,553,1176,1
40,553,1171,1
41,553,1165,1
42,553,1160,1
43,553,1160,1
44,553,1154,1
45,553,1147,1
46,553,1144,1
47,553,1142,1
48,553,1140,1
49,553,1136,1
50,553,1133,1
51,553,1129,1
52,553,1126,1
53,553,1119,1
54,553,1114,1
55,553,1111,1
56,552,1107,1
57,553,1097,1
58,553,1091,1
59,553,1085,1
60,553,1079,1
61,553,1073,1
62,553,1067,1
63,553,1061,1
64,553,1055,1
65,553,1049,1
66,553,1043,1
67,553,1038,1
68,554,1034,1
69,553,1027,1
70,553,1019,1
71,553,1012,1
72,553,1010,1
73,553,1008,1
74,553,1002,1
75,553,996,1
76,553,993,1
77,553,989,1
78,553,985,1
79,553,977,1
80,553,971,1
81,553,965,1
82,553,957,1
83,553,951,1
84,553,946,1
85,553,941,1
86,553,935,1
87,553,930,1
88,553,925,1
89,553,917,1
90,553,912,1
91,552,903,1
92,552,898,1
93,552,892,1
94,551,887,1
95,552,883,1
96,552,877,1
97,552,871,1
98,552,867,1
99,552,861,1
100,552,854,1
101,552,847,1
102,552,842,1
103,552,833,1
104,552,830,1
105,552,824,1
106,552,818,1
107,552,811,1
108,552,807,1
109,551,804,1
110,551,795,1
111,551,787,1
112,551,785,1
113,551,778,1
114,551,774,1
115,551,765,1
116,551,757,1
117,551,753,1
118,551,749,1
119,551,741,1
120,551,737,1
121,551,734,1
122,551,731,1
123,551,727,1
124,551,718,1
125,551,714,1
126,551,709,1
127,551,703,1
128,551,697,1
129,551,691,1
130,551,687,1
131,551,679,1
132,551,676,1
133,551,671,1
134,551,665,1
135,551,661,1
136,551,656,1
137,551,649,1
138,551,645,1
139,551,641,1
140,551,637,1
141,551,633,1
142,551,625,1
143,551,619,1
144,551,613,1
145,551,605,1
146,551,597,1
147,550,593,1
148,551,584,1
149,551,577,1
150,551,572,1
151,551,569,1
152,551,569,1
153,551,561,1
154,551,555,1
155,551,551,1
156,551,545,1
157,551,541,1
158,552,537,1
159,551,533,1
160,551,527,1
161,551,519,1
162,551,511,1
163,551,510,1
164,551,507,1
165,551,501,1
166,551,499,1
167,551,492,1
168,551,493,1
169,551,486,1
170,551,479,1
171,551,473,1
172,551,469,1
173,551,464,1
174,550,461,1
175,550,455,1
176,551,450,1
177,551,446,1
178,551,441,1
179,551,438,1
180,551,435,1
181,551,433,1
182,551,429,1
183,551,425,1
184,551,429,1
185,551,426,1
186,551,420,1
187,550,423,1
188,550,421,1
189,551,421,1
190,551,415,1
191,551,412,1
192,551,410,1
193,551,407,1
194,551,401,1
195,551,397,1
196,551,391,1
197,551,389,1
198,551,382,1
199,552,378,1
200,552,369,1
201,551,361,1
202,551,350,1
203,551,349,1
204,551,346,1
205,552,344,1
206,551,334,1
207,551,325,1
208,551,315,1
209,551,313,1
210,551,307,1
211,551,296,1
212,551,289,1
213,550,283,1
214,551,281,1
215,551,276,1
216,551,274,1
217,551,274,1
218,551,267,1
219,551,273,1
220,552,263,1
221,552,264,1
222,552,256,1
223,551,248,1
224,551,239,1
225,552,228,1
1,551,922,2
2,551,911,2
3,552,907,2
4,552,903,2
5,552,896,2
6,552,889,2
7,552,884,2
8,552,876,2
9,552,868,2
10,552,865,2
11,552,859,2
12,552,852,2
13,552,844,2
14,552,836,2
15,552,830,2
16,552,825,2
17,550,817,2
18,551,813,2
19,551,804,2
20,552,799,2
21,552,793,2
22,550,786,2
23,550,781,2
24,551,779,2
25,552,774,2
26,551,766,2
27,551,761,2
28,551,756,2
29,551,752,2
30,551,747,2
31,551,742,2
32,551,736,2
33,551,734,2
34,551,728,2
35,551,720,2
36,552,713,2
37,551,706,2
38,551,701,2
39,551,692,2
40,551,684,2
41,551,679,2
42,551,674,2
43,551,666,2
44,551,661,2
45,551,656,2
46,551,650,2
47,552,646,2
48,552,642,2
49,551,637,2
50,551,633,2
51,551,632,2
52,551,628,2
53,551,623,2
54,551,619,2
55,551,613,2
56,551,608,2
57,551,603,2
58,551,596,2
59,551,589,2
60,551,583,2
61,551,579,2
62,551,568,2
63,551,559,2
64,550,555,2
65,550,551,2
66,550,543,2
67,550,535,2
68,550,529,2
69,550,524,2
70,550,518,2
71,550,516,2
72,550,508,2
73,550,501,2
74,550,496,2
75,550,489,2
76,550,479,2
77,550,473,2
78,550,468,2
79,550,464,2
80,550,459,2
81,550,457,2
82,550,449,2
83,550,445,2
84,550,439,2
85,550,435,2
86,550,425,2
87,550,421,2
88,550,419,2
89,550,407,2
90,550,404,2
91,550,396,2
92,549,389,2
93,549,381,2
94,549,381,2
95,549,371,2
96,549,364,2
97,549,356,2
98,549,355,2
99,549,351,2
100,549,345,2
101,549,339,2
102,549,335,2
103,549,327,2
104,549,324,2
105,549,321,2
106,549,319,2
107,549,316,2
108,549,306,2
109,549,296,2
110,549,287,2
111,549,280,2
112,549,271,2
113,549,263,2
114,549,260,2
115,549,252,2
116,549,247,2
117,549,243,2
118,549,235,2
119,549,228,2
120,549,217,2
121,549,217,2
122,548,206,2
123,548,197,2
124,548,198,2
125,548,191,2
126,548,183,2
127,548,175,2
128,548,169,2
129,548,158,2
130,548,157,2
131,548,152,2
132,549,147,2
133,549,141,2
134,549,129,2
135,549,125,2
136,549,119,2
137,549,110,2
138,548,97,2
139,548,92,2
140,548,92,2
141,548,85,2
142,548,75,2
143,548,67,2
144,549,59,2
145,549,53,2
146,549,45,2
147,549,43,2
148,549,37,2
149,549,33,2
150,549,23,2
151,549,17,2
152,549,11,2
153,549,6,2
154,549,9,2
155,549,0,2
158,766,8,2
