tframe,y,x,track_no
1,833,823,1
2,833,823,1
3,833,823,1
4,833,822,1
5,833,822,1
6,833,822,1
7,833,822,1
8,833,823,1
9,833,822,1
10,833,822,1
11,833,822,1
12,833,822,1
13,833,822,1
14,833,822,1
15,833,824,1
16,833,824,1
17,833,824,1
18,833,824,1
19,833,821,1
20,833,722,1
21,833,723,1
22,833,719,1
23,832,717,1
24,833,717,1
25,833,717,1
26,833,684,1
27,833,671,1
28,833,671,1
29,833,671,1
30,831,634,1
32,833,624,1
33,833,524,1
34,833,523,1
35,833,523,1
36,833,523,1
37,833,523,1
38,833,522,1
39,833,522,1
40,832,523,1
41,833,592,1
42,833,586,1
43,833,588,1
44,833,589,1
45,833,591,1
46,833,690,1
48,833,648,1
49,833,654,1
50,833,651,1
51,832,651,1
52,833,635,1
53,833,646,1
54,833,619,1
55,832,648,1
56,832,607,1
57,832,646,1
58,833,521,1
59,832,586,1
60,833,538,1
61,832,548,1
62,832,554,1
63,833,507,1
64,831,589,1
65,832,476,1
66,833,489,1
67,832,487,1
68,833,476,1
69,833,476,1
70,833,473,1
71,832,459,1
72,832,472,1
74,833,401,1
75,833,473,1
76,832,390,1
77,833,402,1
78,833,382,1
79,832,425,1
80,833,400,1
81,832,393,1
82,833,383,1
83,833,383,1
84,832,412,1
85,833,355,1
86,832,394,1
87,833,332,1
88,834,393,1
89,833,312,1
90,833,327,1
91,833,302,1
93,833,309,1
94,832,278,1
95,834,309,1
96,833,184,1
97,832,17,1
98,832,0,1
99,834,0,1
100,833,12,1
101,833,0,1
102,833,17,1
103,832,0,1
104,833,16,1
105,834,21,1
106,833,4,1
107,833,0,1
108,833,16,1
109,832,6,1
110,833,4,1
112,832,10,1
113,833,37,1
114,833,17,1
115,832,3,1
116,833,37,1
118,832,12,1
119,833,50,1
120,833,27,1
121,833,4,1
122,833,5,1
123,833,0,1
124,833,33,1
125,833,35,1
126,832,12,1
127,832,9,1
128,833,43,1
129,832,8,1
130,832,9,1
131,832,32,1
132,832,8,1
133,832,37,1
134,832,8,1
135,832,8,1
136,832,37,1
137,832,20,1
139,832,8,1
140,835,8,1
141,832,0,1
143,834,0,1
144,831,8,1
146,832,7,1
147,448,8,1
148,832,7,1
149,324,787,1
150,831,7,1
151,324,763,1
152,449,711,1
153,324,777,1
154,449,799,1
155,324,717,1
156,449,797,1
157,324,704,1
158,449,790,1
159,324,696,1
160,449,676,1
161,324,692,1
162,449,676,1
163,324,656,1
164,449,664,1
165,324,638,1
166,450,674,1
167,324,615,1
168,450,624,1
169,324,696,1
170,449,614,1
171,324,622,1
172,449,613,1
173,324,533,1
174,450,607,1
175,324,533,1
176,450,627,1
177,324,533,1
178,450,554,1
179,324,546,1
180,451,552,1
181,324,506,1
182,451,552,1
183,324,507,1
184,450,563,1
185,203,507,1
2,588,559,2
3,587,596,2
5,588,596,2
6,588,596,2
7,588,507,2
8,588,598,2
9,588,521,2
10,588,598,2
11,588,515,2
12,588,51096,2
13,588,521,2
14,588,513,2
15,587,532,2
16,588,524,2
17,588,531,2
18,587,534,2
19,586,541,2
20,588,546,2
21,586,548,2
22,587,562,2
23,586,552,2
24,587,576,2
25,585,578,2
26,587,567,2
27,586,582,2
28,587,567,2
29,586,525,2
30,585,894,2
31,587,781,2
32,585,852,2
33,587,703,2
34,585,863,2
35,896,758,2
36,586,868,2
37,585,764,2
38,585,867,2
39,586,793,2
40,585,879,2
41,585,779,2
42,585,897,2
43,585,788,2
44,585,809,2
45,585,783,2
46,585,831,2
47,586,797,2
