tframe,y,x,track_no
1,446,762,1
2,446,752,1
3,446,742,1
4,447,734,1
5,447,724,1
6,447,716,1
7,447,704,1
8,447,695,1
9,447,689,1
10,447,681,1
11,447,676,1
12,447,668,1
13,447,661,1
14,447,653,1
15,447,647,1
16,447,635,1
17,447,627,1
18,447,619,1
19,447,612,1
20,447,604,1
21,447,596,1
22,446,588,1
23,446,579,1
24,446,573,1
25,447,565,1
26,447,559,1
27,447,554,1
28,448,549,1
29,448,544,1
30,448,540,1
31,448,534,1
32,448,531,1
33,448,527,1
34,448,522,1
35,448,513,1
36,448,504,1
37,449,496,1
38,448,488,1
39,448,485,1
40,448,478,1
41,449,472,1
42,449,464,1
43,449,460,1
44,449,452,1
45,450,447,1
46,450,439,1
47,450,431,1
48,450,419,1
49,450,413,1
50,449,411,1
51,449,404,1
52,449,393,1
53,449,386,1
54,449,383,1
55,449,377,1
56,449,369,1
57,449,365,1
58,449,357,1
59,450,347,1
60,450,340,1
61,450,330,1
62,450,321,1
63,450,314,1
64,450,307,1
65,450,298,1
66,450,291,1
67,450,282,1
68,450,281,1
69,449,275,1
70,449,274,1
71,449,264,1
74,195,979,1
75,195,979,1
76,195,974,1
77,195,972,1
78,195,969,1
79,195,965,1
80,195,959,1
81,195,955,1
82,195,952,1
83,195,949,1
84,195,946,1
85,195,942,1
86,195,939,1
87,195,937,1
88,195,934,1
89,195,931,1
90,195,928,1
91,195,924,1
92,195,917,1
93,195,913,1
94,195,909,1
95,196,903,1
96,196,899,1
97,196,893,1
98,196,889,1
99,196,884,1
100,196,881,1
101,195,876,1
102,195,869,1
103,196,861,1
104,196,855,1
105,196,851,1
106,195,847,1
107,195,845,1
108,195,843,1
109,195,837,1
110,195,831,1
111,195,826,1
112,195,820,1
113,195,820,1
114,194,819,1
115,194,816,1
116,194,808,1
117,194,800,1
118,194,795,1
119,194,791,1
120,194,787,1
121,194,783,1
122,194,782,1
123,195,779,1
124,195,776,1
125,195,772,1
126,195,767,1
127,195,763,1
128,194,758,1
129,194,753,1
130,194,748,1
131,194,744,1
132,194,742,1
133,194,742,1
134,195,742,1
135,194,742,1
136,194,738,1
