tframe,y,x,track_no
1,716,0,1
2,716,0,1
3,716,0,1
4,716,0,1
5,714,0,1
6,712,0,1
7,718,0,1
8,718,0,1
9,718,0,1
10,718,0,1
11,718,0,1
12,716,0,1
13,716,0,1
14,716,0,1
15,716,0,1
16,716,0,1
17,716,0,1
18,718,0,1
19,716,0,1
20,716,0,1
21,716,0,1
22,716,0,1
23,716,0,1
24,716,0,1
25,716,0,1
26,716,0,1
27,716,0,1
28,716,0,1
29,716,0,1
30,716,0,1
31,716,0,1
32,716,0,1
33,716,0,1
34,716,0,1
35,716,0,1
36,716,0,1
37,716,0,1
38,716,0,1
39,716,0,1
40,716,0,1
41,716,0,1
42,716,0,1
43,716,0,1
44,716,0,1
45,716,0,1
48,978,0,1
49,977,0,1
50,977,0,1
51,977,0,1
52,977,0,1
53,977,0,1
54,978,0,1
57,696,14,1
58,696,37,1
59,696,51,1
60,696,67,1
61,697,87,1
62,697,114,1
63,697,136,1
64,697,154,1
65,697,167,1
66,697,183,1
67,697,189,1
68,697,201,1
69,697,209,1
70,697,230,1
71,697,247,1
72,697,261,1
73,697,272,1
74,697,290,1
75,697,304,1
76,697,316,1
77,697,330,1
78,696,341,1
79,696,359,1
80,695,367,1
81,695,381,1
82,695,400,1
83,695,411,1
84,695,429,1
85,695,446,1
86,695,468,1
87,695,485,1
88,695,497,1
89,695,512,1
90,695,531,1
91,695,543,1
92,696,555,1
93,695,574,1
94,695,585,1
95,694,596,1
96,694,615,1
97,693,633,1
98,692,641,1
99,693,655,1
100,694,674,1
101,694,692,1
102,694,704,1
103,694,721,1
104,694,734,1
105,694,743,1
106,694,755,1
107,694,765,1
108,694,771,1
109,694,783,1
110,694,791,1
111,694,797,1
112,694,804,1
113,694,810,1
114,694,816,1
115,694,823,1
116,693,833,1
117,693,839,1
118,692,844,1
119,692,849,1
122,1095,1367,1
123,1095,1361,1
124,1095,1352,1
125,1095,1343,1
126,1095,1332,1
127,1095,1331,1
128,1095,1331,1
129,1095,1327,1
130,1095,1323,1
131,1095,1318,1
132,1095,1313,1
133,1095,1306,1
134,1095,1302,1
135,1095,1293,1
136,1095,1289,1
137,1095,1285,1
138,1095,1275,1
139,1095,1273,1
140,1095,1271,1
141,1095,1269,1
142,1095,1265,1
143,1095,1261,1
144,1095,1257,1
145,1095,1249,1
146,1095,1247,1
147,1095,1245,1
148,1095,1241,1
149,1094,1237,1
150,1095,1234,1
151,1095,1232,1
152,1095,1229,1
153,1095,1224,1
154,1095,1222,1
155,1095,1217,1
156,1095,1213,1
157,1095,1207,1
158,1095,1199,1
159,1095,1195,1
160,1095,1187,1
161,1095,1177,1
162,1095,1173,1
163,1095,1171,1
164,1095,1168,1
165,1095,1164,1
166,1095,1160,1
167,1095,1153,1
168,1095,1149,1
169,1095,1144,1
170,1095,1141,1
171,1095,1139,1
172,1095,1135,1
173,1095,1129,1
174,1095,1122,1
175,1095,1118,1
176,1095,1107,1
177,1095,1097,1
178,1095,1090,1
179,1095,1087,1
180,1095,1084,1
181,1094,1081,1
182,1094,1076,1
183,1095,1073,1
184,1095,1069,1
185,1095,1065,1
186,1095,1061,1
187,1095,1058,1
188,1095,1050,1
189,1095,1044,1
190,1095,1042,1
191,1095,1039,1
192,1095,1037,1
193,1095,1037,1
194,1095,1033,1
195,1095,1029,1
196,1095,1022,1
197,1095,1017,1
198,1095,1010,1
199,1095,1005,1
200,1095,1002,1
201,1095,996,1
202,1095,993,1
203,1095,989,1
204,1094,987,1
205,1094,984,1
206,1094,982,1
207,1094,979,1
208,1094,975,1
1,168,762,2
2,168,781,2
3,168,799,2
4,168,810,2
5,168,814,2
6,168,821,2
7,168,824,2
8,168,827,2
9,168,829,2
10,168,833,2
11,168,839,2
12,168,839,2
13,168,838,2
14,168,833,2
15,168,829,2
16,168,823,2
17,168,816,2
18,168,810,2
19,167,806,2
20,167,804,2
21,167,800,2
