tframe,y,x,track_no
1,1018,1133,1
2,1018,1130,1
3,1018,1102,1
4,1018,1101,1
5,1018,1094,1
6,1018,1086,1
7,1018,1079,1
8,1018,1073,1
9,1018,1067,1
10,1018,1059,1
11,1018,1051,1
12,1018,1045,1
13,1018,1042,1
14,1018,1035,1
15,1018,1028,1
16,1019,1026,1
17,1019,1006,1
18,1019,1001,1
19,1019,992,1
20,1019,986,1
21,1019,979,1
22,1019,967,1
23,1019,952,1
24,1019,939,1
25,1019,924,1
26,1019,912,1
27,1019,907,1
28,1019,886,1
29,1018,877,1
30,1018,864,1
31,1018,851,1
32,1018,844,1
33,1018,838,1
34,1018,825,1
35,1018,812,1
36,1018,803,1
37,1018,792,1
38,1019,786,1
39,1019,778,1
40,1018,771,1
41,1019,762,1
42,1019,754,1
43,1019,746,1
44,1018,744,1
45,1019,735,1
46,1018,722,1
47,1019,712,1
48,1019,699,1
49,1019,686,1
50,1019,681,1
51,1019,667,1
52,1019,658,1
53,1019,647,1
54,1019,639,1
55,1019,631,1
56,1019,625,1
57,1019,617,1
58,1019,609,1
59,1019,595,1
60,1019,589,1
61,1018,584,1
62,1018,579,1
63,1018,573,1
64,1018,568,1
65,1018,561,1
66,1017,552,1
67,1017,545,1
68,1017,541,1
69,1017,529,1
70,1017,525,1
71,1017,512,1
72,1017,495,1
73,1017,479,1
74,1017,467,1
75,1017,454,1
76,1017,447,1
77,1017,439,1
78,1017,419,1
79,1017,396,1
81,1017,353,1
82,1017,337,1
83,1017,317,1
84,1017,295,1
85,1017,283,1
86,1017,269,1
87,1017,245,1
88,1017,238,1
89,1017,232,1
90,1017,229,1
91,1017,211,1
92,1017,192,1
93,1017,186,1
94,1017,172,1
95,1017,167,1
96,1017,164,1
97,1017,140,1
98,1017,114,1
99,1017,85,1
100,1017,80,1
101,1017,63,1
102,1017,47,1
103,1017,24,1
104,1017,15,1
105,1017,4,1
106,1017,6,1
107,1017,3,1
108,1017,0,1
109,1017,0,1
110,1017,0,1
111,1017,0,1
113,1020,761,1
115,1020,759,1
116,1020,788,1
117,1020,740,1
119,1020,734,1
120,1020,724,1
