tframe,y,x,track_no
1,1014,749,1
2,1014,727,1
3,1014,721,1
4,1014,713,1
5,1014,713,1
6,1013,705,1
7,1013,702,1
8,1013,693,1
9,1013,681,1
10,1013,675,1
11,1013,665,1
12,1015,656,1
13,1014,647,1
14,1014,641,1
15,1014,637,1
16,1014,625,1
17,1014,620,1
18,1014,616,1
19,1014,614,1
20,1014,608,1
21,1014,593,1
22,1014,586,1
23,1014,583,1
24,1013,576,1
25,1014,567,1
26,1014,556,1
27,1013,547,1
28,1013,539,1
29,1013,531,1
30,1013,527,1
31,1013,521,1
32,1013,514,1
33,1012,506,1
34,1013,498,1
35,1013,488,1
36,1013,476,1
37,1013,464,1
38,1013,456,1
39,1013,450,1
40,1013,439,1
41,1013,423,1
42,1013,412,1
43,1013,400,1
44,1013,395,1
45,1013,390,1
46,1014,364,1
47,1013,356,1
48,1014,340,1
49,1014,340,1
50,1014,321,1
51,1014,307,1
52,1014,295,1
53,1014,274,1
54,1014,264,1
55,1013,235,1
56,1014,229,1
57,1014,211,1
58,1013,186,1
59,1013,172,1
60,1013,154,1
61,1013,143,1
62,1013,123,1
63,1013,96,1
64,1013,80,1
65,1014,68,1
66,1013,61,1
67,1013,44,1
68,1013,41,1
69,1013,35,1
70,1014,32,1
71,1013,29,1
72,1013,25,1
73,1013,21,1
74,1013,4,1
75,1014,6,1
76,1014,0,1
77,1013,0,1
82,398,1372,1
83,447,773,1
86,945,807,1
87,945,801,1
88,945,793,1
89,945,783,1
90,946,782,1
91,946,772,1
92,945,761,1
93,946,755,1
95,946,731,1
96,946,721,1
97,946,712,1
98,946,704,1
99,946,696,1
100,946,589,1
101,946,583,1
102,946,572,1
103,946,569,1
104,946,561,1
105,946,560,1
106,946,540,1
107,946,528,1
108,946,518,1
109,945,502,1
111,946,488,1
112,946,478,1
113,947,472,1
114,946,457,1
115,946,450,1
117,946,414,1
118,946,411,1
119,946,397,1
120,946,378,1
121,946,378,1
122,946,384,1
123,946,368,1
124,946,367,1
125,946,337,1
126,946,337,1
127,946,320,1
128,946,322,1
129,947,316,1
130,947,295,1
131,947,307,1
132,947,292,1
133,947,292,1
134,947,278,1
135,946,265,1
136,947,262,1
137,947,237,1
138,947,227,1
139,947,227,1
140,947,215,1
141,947,211,1
142,947,202,1
143,947,202,1
144,947,202,1
145,948,184,1
146,947,202,1
147,947,174,1
148,947,173,1
149,947,163,1
150,946,143,1
151,947,121,1
152,948,136,1
153,947,114,1
154,947,102,1
155,948,90,1
156,948,79,1
157,947,61,1
158,948,50,1
159,948,49,1
160,948,40,1
161,948,40,1
162,948,24,1
163,949,16,1
164,948,6,1
165,948,0,1
166,948,3,1
171,158,92,1
173,158,114,1
174,158,114,1
175,158,131,1
176,158,127,1
177,158,141,1
178,158,146,1
179,159,81,1
180,158,164,1
181,158,51,1
182,158,48,1
183,158,45,1
184,158,40,1
185,158,37,1
186,158,36,1
187,158,45,1
188,158,37,1
189,158,33,1
190,158,25,1
191,158,20,1
192,158,21,1
193,158,10,1
194,158,5,1
195,158,2,1
196,158,0,1
197,157,0,1
198,158,9,1
199,158,0,1
200,158,0,1
201,158,0,1
202,158,0,1
203,158,0,1
204,158,0,1
1,1049,1269,2
2,1049,1266,2
3,1050,1285,2
4,1050,1239,2
5,1050,1224,2
6,1050,1217,2
7,1051,1214,2
9,1051,1195,2
10,1051,1181,2
11,1051,1174,2
12,1051,1168,2
13,1051,1154,2
14,1051,1142,2
15,1051,1132,2
16,1051,1114,2
17,1051,1108,2
18,1051,1088,2
19,1052,1077,2
20,1052,1058,2
21,1051,1044,2
22,1050,1032,2
23,1051,1026,2
24,1050,1012,2
25,1050,1001,2
26,1052,995,2
27,1051,983,2
28,1051,973,2
29,1051,959,2
30,1051,952,2
31,1051,944,2
32,1051,931,2
33,1052,917,2
34,1051,904,2
35,1052,893,2
36,1052,880,2
37,1052,862,2
38,1051,844,2
39,1052,832,2
40,1053,817,2
41,1052,803,2
42,1052,795,2
43,1052,783,2
44,1052,773,2
45,1051,758,2
46,1052,744,2
47,1052,732,2
48,1052,724,2
49,1052,709,2
50,1053,701,2
51,1052,696,2
52,1052,688,2
53,1052,674,2
54,1052,658,2
55,1052,643,2
56,1052,632,2
57,1052,523,2
58,1052,514,2
59,1052,506,2
60,1052,492,2
61,1052,476,2
62,1052,463,2
63,1052,429,2
64,1052,422,2
65,1052,388,2
66,1052,344,2
67,1052,347,2
68,1052,320,2
69,1051,317,2
70,1052,304,2
71,1052,304,2
72,1052,295,2
73,1052,283,2
74,1052,250,2
75,1052,412,2
76,1052,373,2
77,1052,382,2
78,1052,368,2
79,1052,84,2
80,1053,362,2
81,1052,356,2
82,1052,359,2
83,1052,356,2
84,1052,617,2
85,1052,666,2
87,1052,622,2
88,1052,622,2
89,1052,626,2
90,1052,618,2
91,1052,562,2
92,1052,572,2
93,1052,570,2
94,1052,583,2
95,1054,593,2
97,1054,562,2
101,1054,545,2
102,1052,532,2
105,1054,522,2
106,1052,513,2
108,1054,500,2
109,1054,490,2
110,1054,492,2
111,1054,480,2
112,1054,469,2
113,1054,452,2
115,1054,469,2
117,1054,412,2
118,1054,412,2
119,1054,396,2
120,1054,381,2
121,1054,367,2
122,1054,367,2
123,1054,357,2
124,1054,347,2
125,1055,340,2
126,1054,330,2
127,1054,312,2
128,1054,304,2
129,1054,291,2
130,1054,285,2
131,1054,284,2
132,1054,272,2
133,1054,250,2
134,1054,239,2
135,1054,228,2
136,1054,212,2
137,1054,192,2
138,1054,172,2
139,1054,164,2
140,1054,155,2
141,1054,134,2
142,1054,123,2
143,1054,113,2
144,1054,113,2
145,1054,102,2
146,1054,87,2
147,1054,68,2
148,1055,57,2
149,1054,49,2
150,1055,37,2
151,1055,25,2
152,1055,17,2
153,1055,6,2
157,882,36,2
158,881,56,2
159,881,93,2
160,881,133,2
161,881,163,2
162,881,174,2
163,881,204,2
164,882,217,2
165,881,234,2
166,881,252,2
167,881,270,2
168,881,288,2
169,881,316,2
170,881,339,2
171,881,339,2
172,881,374,2
173,881,374,2
177,981,423,2
179,981,530,2
1,947,771,3
2,947,741,3
3,947,731,3
4,947,726,3
5,947,717,3
6,947,713,3
7,947,710,3
8,947,708,3
9,947,704,3
10,947,697,3
11,947,689,3
12,947,679,3
13,947,669,3
14,947,658,3
16,946,636,3
17,946,628,3
18,946,624,3
19,946,621,3
20,946,612,3
21,946,608,3
22,946,505,3
23,946,594,3
24,946,592,3
25,946,586,3
26,946,579,3
27,946,572,3
28,946,568,3
29,946,562,3
30,946,554,3
32,946,531,3
33,946,519,3
34,946,516,3
35,946,504,3
36,946,494,3
37,946,488,3
38,947,485,3
39,947,476,3
40,946,472,3
41,947,461,3
42,947,454,3
43,947,440,3
44,947,433,3
45,947,419,3
46,947,419,3
47,947,419,3
48,947,419,3
49,947,406,3
50,947,401,3
51,947,393,3
52,947,389,3
53,947,381,3
54,947,369,3
55,947,359,3
56,947,357,3
57,947,352,3
58,947,330,3
59,948,335,3
60,947,317,3
61,947,304,3
62,948,295,3
63,947,295,3
64,947,283,3
65,948,283,3
66,947,263,3
67,948,271,3
68,948,247,3
69,947,248,3
70,947,229,3
71,947,227,3
72,948,211,3
73,948,184,3
74,948,172,3
75,948,166,3
76,948,156,3
77,948,147,3
78,948,132,3
79,948,127,3
80,948,118,3
81,948,109,3
82,947,98,3
83,947,90,3
84,947,68,3
85,947,64,3
86,947,45,3
87,947,43,3
88,947,34,3
89,947,26,3
90,948,13,3
91,948,13,3
92,948,0,3
93,948,3,3
94,948,14,3
95,948,9,3
96,947,28,3
97,947,16,3
98,947,0,3
99,947,2,3
100,947,0,3
104,310,17,3
105,313,790,3
106,311,789,3
107,311,21,3
108,312,38,3
109,312,57,3
110,311,57,3
111,312,69,3
112,311,75,3
113,311,92,3
114,311,92,3
115,312,114,3
116,312,181,3
117,311,118,3
118,311,212,3
119,311,129,3
120,311,192,3
121,311,190,3
122,312,190,3
123,311,228,3
124,311,263,3
125,311,279,3
126,311,296,3
127,311,298,3
128,311,322,3
129,311,340,3
130,311,365,3
131,311,362,3
132,312,379,3
133,311,405,3
134,312,400,3
135,311,423,3
136,311,430,3
137,311,434,3
138,311,442,3
139,311,456,3
140,311,466,3
141,311,50937,3
142,311,574,3
143,311,584,3
144,310,515,3
145,311,524,3
146,311,532,3
147,311,545,3
148,311,562,3
149,310,576,3
150,310,590,3
151,310,580,3
152,309,611,3
153,310,627,3
154,309,638,3
155,310,649,3
156,310,663,3
157,309,674,3
158,309,683,3
159,309,696,3
160,309,704,3
161,309,717,3
162,309,736,3
163,309,749,3
164,309,763,3
165,309,774,3
166,309,785,3
167,309,799,3
168,309,818,3
169,309,835,3
170,309,850,3
171,309,849,3
172,309,861,3
173,309,871,3
174,309,879,3
175,309,893,3
176,309,903,3
177,309,914,3
178,309,935,3
179,309,949,3
180,309,959,3
181,309,967,3
182,309,974,3
183,309,982,3
184,309,993,3
185,309,996,3
186,309,996,3
187,309,996,3
188,310,996,3
189,309,989,3
190,309,988,3
191,309,981,3
192,309,990,3
193,309,994,3
1,945,567,4
2,945,557,4
3,946,551,4
4,946,541,4
5,946,536,4
6,946,528,4
7,946,516,4
9,946,488,4
10,946,476,4
11,946,467,4
12,946,459,4
13,946,442,4
14,946,436,4
15,946,411,4
16,946,396,4
17,946,396,4
18,946,389,4
19,946,388,4
20,946,376,4
21,947,360,4
22,947,359,4
23,946,337,4
24,947,316,4
25,947,336,4
26,946,317,4
27,946,309,4
28,946,310,4
29,946,295,4
30,946,295,4
31,946,292,4
32,946,283,4
33,946,283,4
34,946,262,4
35,946,257,4
36,946,253,4
37,946,244,4
38,946,237,4
39,946,244,4
40,946,235,4
41,946,224,4
42,945,228,4
43,946,193,4
44,946,179,4
45,946,172,4
46,946,162,4
47,946,164,4
48,946,143,4
49,946,131,4
50,946,123,4
51,946,116,4
52,946,106,4
53,946,90,4
54,946,77,4
55,946,62,4
56,946,42,4
57,947,37,4
58,946,33,4
59,946,15,4
60,946,0,4
61,945,0,4
65,158,984,4
66,158,977,4
67,158,972,4
68,158,957,4
69,158,945,4
70,158,941,4
71,158,937,4
72,158,927,4
73,158,923,4
74,158,916,4
75,158,908,4
76,158,903,4
77,158,901,4
78,158,901,4
79,158,890,4
80,158,889,4
81,158,883,4
82,158,872,4
83,158,859,4
84,158,849,4
85,159,837,4
86,158,831,4
87,158,816,4
88,158,812,4
89,158,801,4
90,159,894,4
91,158,784,4
92,159,776,4
93,158,764,4
94,159,752,4
95,160,748,4
96,160,739,4
97,161,741,4
98,161,725,4
99,160,712,4
100,160,712,4
101,160,706,4
102,160,701,4
103,160,699,4
104,160,687,4
105,161,679,4
106,160,671,4
107,160,665,4
108,160,657,4
109,160,651,4
110,160,645,4
111,160,638,4
112,160,625,4
113,160,612,4
114,160,611,4
115,161,600,4
116,160,599,4
117,161,580,4
118,161,583,4
119,160,571,4
120,160,563,4
121,161,554,4
122,160,548,4
123,161,544,4
124,161,537,4
125,162,431,4
126,162,470,4
127,161,1372,4
128,161,4,4
129,161,4,4
130,161,470,4
131,161,4,4
132,162,428,4
133,162,431,4
134,161,410,4
135,162,416,4
136,161,403,4
137,161,378,4
138,161,400,4
139,161,353,4
140,161,376,4
141,161,337,4
142,161,347,4
143,160,337,4
144,160,337,4
145,160,313,4
147,161,283,4
148,160,313,4
149,161,283,4
150,161,284,4
151,160,283,4
152,161,284,4
153,161,282,4
154,160,283,4
155,161,272,4
156,160,272,4
157,161,242,4
158,161,258,4
159,161,230,4
160,162,224,4
161,161,215,4
162,161,206,4
163,160,199,4
164,161,185,4
165,161,185,4
166,162,179,4
167,161,162,4
168,161,158,4
169,161,163,4
170,161,147,4
171,161,147,4
172,161,127,4
173,160,147,4
174,161,143,4
175,161,90,4
176,161,71,4
177,161,56,4
178,161,52,4
179,161,29,4
180,161,27,4
181,161,11,4
182,161,4,4
183,160,5,4
184,161,2,4
185,161,5,4
186,161,6,4
191,16,1372,4
192,16,1372,4
193,16,1363,4
194,16,1359,4
195,16,1352,4
196,16,1342,4
197,16,1335,4
198,16,1327,4
199,16,1319,4
200,16,1303,4
201,17,1299,4
202,16,1291,4
203,16,1284,4
204,15,1274,4
205,16,1275,4
206,16,1265,4
207,16,1261,4
208,16,1254,4
209,15,1255,4
210,15,1246,4
211,15,1241,4
212,16,1235,4
213,16,1231,4
215,16,1225,4
217,16,1205,4
218,16,1205,4
219,16,1199,4
220,16,1187,4
221,16,1175,4
222,16,1169,4
223,16,1161,4
224,16,1161,4
225,16,1154,4
226,16,1146,4
227,16,1128,4
228,16,1112,4
229,16,1106,4
230,16,1095,4
231,16,1090,4
232,16,1084,4
233,16,1075,4
234,16,1067,4
235,16,1059,4
236,16,1053,4
237,16,1046,4
238,16,1041,4
239,16,1012,4
240,16,1002,4
241,17,990,4
1,944,625,5
2,944,634,5
3,944,626,5
4,944,619,5
5,945,624,5
6,944,624,5
7,944,613,5
8,944,602,5
9,945,599,5
10,944,591,5
11,944,590,5
12,944,586,5
13,944,585,5
14,944,582,5
15,944,579,5
16,944,572,5
17,944,568,5
18,944,565,5
19,944,562,5
20,944,559,5
21,944,553,5
23,945,520,5
24,944,515,5
25,946,499,5
26,946,497,5
27,946,497,5
28,946,489,5
29,946,479,5
30,946,476,5
31,946,444,5
32,946,431,5
33,946,424,5
34,946,420,5
35,947,411,5
36,947,388,5
37,947,377,5
38,947,371,5
39,946,358,5
40,946,367,5
41,946,354,5
42,946,349,5
43,946,337,5
44,946,321,5
45,946,312,5
46,946,304,5
47,946,302,5
48,946,288,5
49,946,288,5
50,946,279,5
51,946,273,5
52,946,272,5
53,946,273,5
54,946,270,5
55,946,263,5
56,946,264,5
57,946,244,5
58,946,237,5
59,946,231,5
60,947,231,5
61,947,217,5
62,947,192,5
63,947,176,5
64,947,164,5
65,947,149,5
66,947,131,5
67,947,123,5
68,947,106,5
69,947,90,5
70,947,77,5
71,947,77,5
72,947,64,5
73,947,52,5
74,947,57,5
